06/29/2018,21.399999618530273,0,0,0
07/02/2018,21.950000762939453,0,0,0
07/03/2018,22.649999618530273,0,0,0
07/05/2018,22.25,0,0,0
07/06/2018,21.850000381469727,0,0,0
07/10/2018,22.030000686645508,0,0,0
