02/20/2018,41.474998474121094,0,0,0
02/21/2018,41.470001220703125,0,0,0
02/22/2018,41.564998626708984,0,0,0
02/23/2018,42.814998626708984,0,0,0
02/26/2018,43.150001525878906,0,0,0
02/27/2018,43.31999969482422,0,0,0
02/28/2018,46.04999923706055,0,0,0
03/01/2018,45.88999938964844,0,0,0
03/02/2018,47.36000061035156,0,0,0
03/05/2018,47.1349983215332,0,0,0
03/06/2018,48.41999816894531,0,0,0
03/07/2018,49.064998626708984,0,0,0
03/08/2018,49.58000183105469,0,0,0
03/09/2018,49.76499938964844,0,0,0
03/12/2018,49.994998931884766,0,0,0
03/13/2018,49.775001525878906,0,0,0
03/14/2018,49.349998474121094,0,0,0
03/15/2018,48.775001525878906,0,0,0
03/16/2018,48.560001373291016,0,0,0
03/19/2018,47.88999938964844,0,0,0
03/20/2018,48.060001373291016,0,0,0
03/21/2018,48.939998626708984,0,0,0
03/22/2018,48.76499938964844,0,0,0
03/23/2018,48.95000076293945,0,0,0
03/26/2018,48.959999084472656,0,0,0
03/27/2018,48.185001373291016,0,0,0
03/28/2018,48.584999084472656,0,0,0
03/29/2018,48.73500061035156,0,0,0
04/02/2018,48.689998626708984,0,0,0
04/03/2018,48.625,0,0,0
04/04/2018,48.85499954223633,0,0,0
04/05/2018,49.69499969482422,0,0,0
04/06/2018,49.25,0,0,0
04/09/2018,49.255001068115234,0,0,0
04/10/2018,49.70500183105469,0,0,0
04/11/2018,50.470001220703125,0,0,0
04/12/2018,50.77000045776367,0,0,0
04/13/2018,50.33000183105469,0,0,0
04/16/2018,50.72999954223633,0,0,0
04/17/2018,51.5099983215332,0,0,0
04/18/2018,51.814998626708984,0,0,0
04/19/2018,51.60499954223633,0,0,0
04/20/2018,51.52000045776367,0,0,0
04/23/2018,51.154998779296875,0,0,0
04/24/2018,51.0,0,0,0
04/25/2018,51.650001525878906,0,0,0
04/26/2018,52.93000030517578,0,0,0
04/27/2018,53.0099983215332,0,0,0
04/30/2018,52.8650016784668,0,0,0
05/01/2018,52.970001220703125,0,0,0
05/02/2018,52.78499984741211,0,0,0
05/03/2018,53.125,0,0,0
05/04/2018,55.5,0,0,0
05/07/2018,56.47999954223633,0,0,0
05/08/2018,55.209999084472656,0,0,0
05/09/2018,55.584999084472656,0,0,0
05/10/2018,55.72999954223633,0,0,0
05/11/2018,55.76499938964844,0,0,0
05/14/2018,55.584999084472656,0,0,0
05/15/2018,55.0,0,0,0
05/16/2018,55.04999923706055,0,0,0
05/17/2018,53.220001220703125,0,0,0
05/18/2018,53.70000076293945,0,0,0
05/21/2018,53.689998626708984,0,0,0
05/22/2018,54.0,0,0,0
05/23/2018,54.0,0,0,0
05/24/2018,53.86000061035156,0,0,0
05/25/2018,48.70000076293945,0,0,0
05/29/2018,49.060001373291016,0,0,0
05/30/2018,49.56999969482422,0,0,0
05/31/2018,50.77000045776367,0,0,0
06/01/2018,50.70000076293945,0,0,0
06/04/2018,51.61000061035156,0,0,0
06/05/2018,52.08000183105469,0,0,0
06/06/2018,52.369998931884766,0,0,0
06/07/2018,52.130001068115234,0,0,0
06/08/2018,53.400001525878906,0,0,0
06/11/2018,53.09000015258789,0,0,0
06/12/2018,53.619998931884766,0,0,0
06/13/2018,53.20000076293945,0,0,0
06/14/2018,54.0,0,0,0
06/15/2018,54.060001373291016,0,0,0
06/18/2018,54.06999969482422,0,0,0
06/19/2018,53.95000076293945,0,0,0
06/20/2018,54.29999923706055,0,0,0
06/21/2018,53.91999816894531,0,0,0
06/22/2018,54.060001373291016,0,0,0
06/25/2018,53.599998474121094,0,0,0
06/26/2018,54.040000915527344,0,0,0
06/27/2018,53.779998779296875,0,0,0
06/28/2018,53.72999954223633,0,0,0
06/29/2018,53.720001220703125,0,0,0
07/02/2018,53.38999938964844,0,0,0
07/03/2018,53.2599983215332,0,0,0
07/05/2018,53.22999954223633,0,0,0
07/06/2018,53.54999923706055,0,0,0
07/09/2018,54.15999984741211,0,0,0
07/10/2018,54.72999954223633,0,0,0
07/11/2018,53.900001525878906,0,0,0
07/12/2018,54.09000015258789,0,0,0
07/13/2018,53.93000030517578,51.1511499786377,54.4816989552,47.8206010021
07/16/2018,53.68000030517578,51.27569999694824,54.4722582695,48.0791417244
07/17/2018,53.86000061035156,51.39779998779297,54.4472861244,48.3483138512
