06/02/2014,25.1200008392334,0,0,0
06/03/2014,24.989999771118164,0,0,0
06/04/2014,26.3700008392334,0,0,0
06/05/2014,26.889999389648438,0,0,0
06/06/2014,27.420000076293945,0,0,0
06/09/2014,28.149999618530273,0,0,0
06/10/2014,28.719999313354492,0,0,0
06/11/2014,28.559999465942383,0,0,0
06/12/2014,28.1299991607666,0,0,0
06/13/2014,28.1299991607666,0,0,0
06/16/2014,27.760000228881836,0,0,0
06/17/2014,29.479999542236328,0,0,0
06/18/2014,29.600000381469727,0,0,0
06/19/2014,30.049999237060547,0,0,0
06/20/2014,29.989999771118164,0,0,0
06/23/2014,29.6200008392334,0,0,0
06/24/2014,28.889999389648438,0,0,0
06/25/2014,29.09000015258789,0,0,0
06/26/2014,29.920000076293945,0,0,0
06/27/2014,29.8700008392334,0,0,0
06/30/2014,29.3799991607666,0,0,0
07/01/2014,29.030000686645508,0,0,0
07/02/2014,28.760000228881836,0,0,0
07/03/2014,29.0,0,0,0
07/07/2014,27.979999542236328,0,0,0
07/08/2014,27.239999771118164,0,0,0
07/09/2014,27.299999237060547,0,0,0
07/10/2014,26.969999313354492,0,0,0
07/11/2014,27.5,0,0,0
07/14/2014,27.790000915527344,0,0,0
07/15/2014,27.850000381469727,0,0,0
07/16/2014,29.190000534057617,0,0,0
07/17/2014,28.190000534057617,0,0,0
07/18/2014,29.479999542236328,0,0,0
07/21/2014,29.360000610351562,0,0,0
07/22/2014,29.0,0,0,0
07/23/2014,29.010000228881836,0,0,0
07/24/2014,29.149999618530273,0,0,0
07/25/2014,29.06999969482422,0,0,0
07/28/2014,28.799999237060547,0,0,0
07/29/2014,28.700000762939453,0,0,0
07/30/2014,28.690000534057617,0,0,0
07/31/2014,27.850000381469727,0,0,0
08/01/2014,28.350000381469727,0,0,0
08/04/2014,29.0,0,0,0
08/05/2014,28.700000762939453,0,0,0
08/06/2014,28.040000915527344,0,0,0
08/07/2014,27.709999084472656,0,0,0
08/08/2014,28.0,0,0,0
08/11/2014,28.43000030517578,0,0,0
08/12/2014,28.34000015258789,0,0,0
08/13/2014,28.68000030517578,0,0,0
08/14/2014,28.530000686645508,0,0,0
08/15/2014,28.6299991607666,0,0,0
08/18/2014,28.940000534057617,0,0,0
08/19/2014,29.260000228881836,0,0,0
08/20/2014,29.350000381469727,0,0,0
08/21/2014,29.219999313354492,0,0,0
08/22/2014,29.15999984741211,0,0,0
08/25/2014,29.270000457763672,0,0,0
08/26/2014,29.299999237060547,0,0,0
08/27/2014,29.059999465942383,0,0,0
08/28/2014,28.829999923706055,0,0,0
08/29/2014,29.489999771118164,0,0,0
09/02/2014,29.8700008392334,0,0,0
09/03/2014,29.8700008392334,0,0,0
09/04/2014,29.40999984741211,0,0,0
09/05/2014,29.329999923706055,0,0,0
09/08/2014,29.190000534057617,0,0,0
09/09/2014,29.3700008392334,0,0,0
09/10/2014,29.670000076293945,0,0,0
09/11/2014,30.25,0,0,0
09/12/2014,30.389999389648438,0,0,0
09/15/2014,29.700000762939453,0,0,0
09/16/2014,30.520000457763672,0,0,0
09/17/2014,31.489999771118164,0,0,0
09/18/2014,31.299999237060547,0,0,0
09/19/2014,31.489999771118164,0,0,0
09/22/2014,31.5,0,0,0
09/23/2014,30.8700008392334,0,0,0
09/24/2014,29.34000015258789,0,0,0
09/25/2014,28.860000610351562,0,0,0
09/26/2014,28.989999771118164,0,0,0
09/29/2014,28.59000015258789,0,0,0
09/30/2014,27.829999923706055,0,0,0
10/01/2014,27.139999389648438,0,0,0
10/02/2014,26.280000686645508,0,0,0
10/03/2014,26.1299991607666,0,0,0
10/06/2014,26.229999542236328,0,0,0
10/07/2014,24.8799991607666,0,0,0
10/08/2014,24.799999237060547,0,0,0
10/09/2014,23.8799991607666,0,0,0
10/10/2014,22.670000076293945,0,0,0
10/13/2014,21.450000762939453,0,0,0
10/14/2014,21.040000915527344,0,0,0
10/15/2014,22.31999969482422,0,0,0
10/16/2014,23.709999084472656,0,0,0
10/17/2014,23.260000228881836,0,0,0
10/20/2014,23.219999313354492,0,0,0
10/21/2014,24.25,0,0,0
10/22/2014,23.309999465942383,28.15420000076294,30.2863338031,26.0220661984
10/23/2014,23.530000686645508,28.13609998703003,30.3013404086,25.9708595654
10/24/2014,23.440000534057617,28.121499996185303,30.3126720491,25.9303279433
10/27/2014,23.399999618530273,28.092199993133544,30.3257763528,25.8586236334
10/28/2014,24.709999084472656,28.057299995422362,30.3361944479,25.778405543
10/29/2014,24.0,28.03019998550415,30.332504969,25.7278950021
10/30/2014,23.389999389648438,27.988699989318846,30.3256141056,25.651785873
10/31/2014,24.229999542236328,27.935399990081788,30.3154124232,25.5553875569
11/03/2014,25.200000762939453,27.892099990844727,30.2995847721,25.4846152096
11/04/2014,25.030000686645508,27.862800006866454,30.2849958093,25.4406042045
11/05/2014,23.899999618530273,27.831800022125243,30.2701611668,25.3934388774
11/06/2014,24.399999618530273,27.79320001602173,30.2627453393,25.3236546928
11/07/2014,24.610000610351562,27.742400016784668,30.228915375,25.2558846586
11/10/2014,24.3700008392334,27.692500019073485,30.1912759366,25.1937241015
11/11/2014,23.770000457763672,27.635700035095216,30.1447769232,25.126623147
11/12/2014,23.139999389648438,27.57350004196167,30.1004759126,25.0465241713
11/13/2014,23.1200008392334,27.50870002746582,30.0652769644,24.9521230906
11/14/2014,23.59000015258789,27.45100004196167,30.0406492986,24.8613507853
11/17/2014,23.420000076293945,27.39600004196167,30.0085597561,24.7834403278
11/18/2014,23.219999313354492,27.33100004196167,29.9607573037,24.7012427802
