735085.0,195.5
735086.0,190.99000549316406
735087.0,188.55999755859375
735088.0,187.92999267578125
735089.0,187.82000732421875
735092.0,189.08999633789062
735093.0,188.4199981689453
735094.0,187.52999877929688
735095.0,185.7899932861328
735096.0,185.33999633789062
735099.0,184.22999572753906
735100.0,184.55999755859375
735101.0,184.86000061035156
735102.0,185.19000244140625
735103.0,185.4199981689453
735106.0,184.74000549316406
735107.0,182.74000549316406
735108.0,182.16000366210938
735109.0,182.63999938964844
735110.0,182.27000427246094
735114.0,183.9600067138672
735115.0,183.1300048828125
735116.0,184.14999389648438
735117.0,183.02999877929688
735120.0,184.97999572753906
735121.0,186.60000610351562
735122.0,190.6999969482422
735123.0,190.72999572753906
735124.0,192.1699981689453
735127.0,193.14999389648438
735128.0,192.16000366210938
735129.0,194.4199981689453
735130.0,193.38999938964844
735131.0,190.02000427246094
735134.0,190.99000549316406
735135.0,189.97000122070312
735136.0,189.47000122070312
735137.0,190.22000122070312
735138.0,186.9199981689453
735141.0,185.17999267578125
735142.0,186.3800048828125
735143.0,184.9600067138672
735144.0,183.86000061035156
735145.0,184.10000610351562
735148.0,182.00999450683594
735149.0,178.72000122070312
735150.0,181.32000732421875
735151.0,184.77000427246094
735152.0,186.16000366210938
735155.0,186.97000122070312
735156.0,184.66000366210938
735157.0,186.72999572753906
735158.0,174.8300018310547
735159.0,173.77999877929688
735162.0,172.86000061035156
735163.0,174.97000122070312
735164.0,175.77000427246094
735165.0,177.8000030517578
735166.0,176.85000610351562
735169.0,177.35000610351562
735170.0,182.1199951171875
735171.0,180.14999389648438
735172.0,179.2100067138672
735173.0,179.22999572753906
735176.0,180.27000427246094
735177.0,177.85000610351562
735178.0,179.19000244140625
735179.0,180.0
735180.0,179.99000549316406
735183.0,182.8800048828125
735184.0,183.07000732421875
735185.0,183.5500030517578
735186.0,182.2100067138672
735187.0,183.19000244140625
735190.0,184.47000122070312
735191.0,185.25
735192.0,185.19000244140625
735193.0,184.1300048828125
735194.0,181.3000030517578
735197.0,178.94000244140625
735198.0,177.30999755859375
735199.0,178.97000122070312
735201.0,179.67999267578125
735204.0,177.47999572753906
735205.0,176.0800018310547
735206.0,175.74000549316406
735207.0,176.0800018310547
735208.0,177.6699981689453
735211.0,177.4600067138672
735212.0,177.1199951171875
735213.0,175.1999969482422
735214.0,173.3699951171875
735215.0,172.8000030517578
735218.0,177.85000610351562
735219.0,175.75999450683594
735220.0,178.6999969482422
735221.0,180.22000122070312
735222.0,180.02000427246094
735225.0,182.22999572753906
735226.0,183.22000122070312
735228.0,185.35000610351562
735229.0,185.0800018310547
735232.0,186.41000366210938
735233.0,187.57000732421875
735235.0,185.52999877929688
735236.0,186.63999938964844
735239.0,186.0
735240.0,189.7100067138672
735241.0,187.97000122070312
735242.0,187.3800048828125
735243.0,187.25999450683594
735246.0,184.16000366210938
735247.0,185.9199981689453
735248.0,187.74000549316406
735249.0,188.75999450683594
735250.0,190.08999633789062
735254.0,188.42999267578125
735255.0,182.25
735256.0,182.72999572753906
735257.0,179.63999938964844
735260.0,177.89999389648438
735261.0,176.85000610351562
735262.0,176.39999389648438
735263.0,177.36000061035156
735264.0,176.67999267578125
735267.0,172.89999389648438
735268.0,172.83999633789062
735269.0,174.24000549316406
735270.0,174.6699981689453
735271.0,177.25
735274.0,177.13999938964844
735275.0,179.6999969482422
735276.0,180.24000549316406
735277.0,181.83999633789062
735278.0,183.69000244140625
735282.0,183.19000244140625
735283.0,182.9499969482422
735284.0,184.25999450683594
735285.0,182.7899932861328
735288.0,183.4499969482422
735289.0,183.22999572753906
735290.0,184.05999755859375
735291.0,185.27000427246094
