08/07/2013,25.90999984741211,0,0,0
08/08/2013,25.950000762939453,0,0,0
08/09/2013,25.790000915527344,0,0,0
08/12/2013,26.18000030517578,0,0,0
08/13/2013,26.18000030517578,0,0,0
08/14/2013,26.110000610351562,0,0,0
08/15/2013,25.15999984741211,0,0,0
08/16/2013,24.8700008392334,0,0,0
08/19/2013,24.829999923706055,0,0,0
08/20/2013,25.170000076293945,0,0,0
08/21/2013,24.809999465942383,0,0,0
08/22/2013,25.149999618530273,0,0,0
08/23/2013,25.34000015258789,0,0,0
08/26/2013,25.81999969482422,0,0,0
08/27/2013,24.8700008392334,0,0,0
08/28/2013,24.920000076293945,0,0,0
08/29/2013,25.3700008392334,0,0,0
08/30/2013,24.8799991607666,0,0,0
09/03/2013,24.829999923706055,0,0,0
09/04/2013,25.010000228881836,0,0,0
09/05/2013,25.100000381469727,0,0,0
09/06/2013,24.989999771118164,0,0,0
09/09/2013,25.31999969482422,0,0,0
09/10/2013,25.920000076293945,0,0,0
09/11/2013,26.1299991607666,0,0,0
09/12/2013,26.18000030517578,0,0,0
09/13/2013,26.15999984741211,0,0,0
09/16/2013,26.209999084472656,0,0,0
09/17/2013,26.610000610351562,0,0,0
09/18/2013,26.90999984741211,0,0,0
09/19/2013,26.510000228881836,0,0,0
09/20/2013,26.3700008392334,0,0,0
09/23/2013,26.280000686645508,0,0,0
09/24/2013,26.739999771118164,0,0,0
09/25/2013,27.950000762939453,0,0,0
09/26/2013,28.139999389648438,0,0,0
09/27/2013,27.860000610351562,0,0,0
09/30/2013,28.389999389648438,0,0,0
10/01/2013,28.760000228881836,0,0,0
10/02/2013,28.850000381469727,0,0,0
10/03/2013,30.18000030517578,0,0,0
10/04/2013,29.90999984741211,0,0,0
10/07/2013,29.81999969482422,0,0,0
10/08/2013,29.479999542236328,0,0,0
10/09/2013,29.100000381469727,0,0,0
10/10/2013,29.520000457763672,0,0,0
10/11/2013,29.93000030517578,0,0,0
10/14/2013,30.479999542236328,0,0,0
10/15/2013,29.799999237060547,0,0,0
10/16/2013,30.90999984741211,0,0,0
10/17/2013,31.889999389648438,0,0,0
10/18/2013,32.470001220703125,0,0,0
10/21/2013,32.349998474121094,0,0,0
10/22/2013,32.27000045776367,0,0,0
10/23/2013,32.45000076293945,0,0,0
10/24/2013,32.88999938964844,0,0,0
10/25/2013,32.790000915527344,0,0,0
10/28/2013,33.08000183105469,0,0,0
10/29/2013,33.599998474121094,0,0,0
10/30/2013,32.880001068115234,0,0,0
10/31/2013,33.22999954223633,0,0,0
11/01/2013,33.27000045776367,0,0,0
11/04/2013,33.31999969482422,0,0,0
11/05/2013,33.54999923706055,0,0,0
11/06/2013,32.630001068115234,0,0,0
11/07/2013,31.360000610351562,0,0,0
11/08/2013,32.02000045776367,0,0,0
11/11/2013,32.2599983215332,0,0,0
11/12/2013,32.849998474121094,0,0,0
11/13/2013,33.06999969482422,0,0,0
11/14/2013,33.31999969482422,0,0,0
11/15/2013,33.63999938964844,0,0,0
11/18/2013,33.56999969482422,0,0,0
11/19/2013,32.9900016784668,0,0,0
11/20/2013,32.970001220703125,0,0,0
11/21/2013,33.29999923706055,0,0,0
11/22/2013,33.560001373291016,0,0,0
11/25/2013,33.2400016784668,0,0,0
11/26/2013,33.5099983215332,0,0,0
11/27/2013,33.34000015258789,0,0,0
11/29/2013,33.279998779296875,0,0,0
12/02/2013,32.849998474121094,0,0,0
12/03/2013,33.22999954223633,0,0,0
12/04/2013,33.54999923706055,0,0,0
12/05/2013,33.95000076293945,0,0,0
12/06/2013,36.2400016784668,0,0,0
12/09/2013,36.45000076293945,0,0,0
12/10/2013,36.349998474121094,0,0,0
12/11/2013,36.0,0,0,0
12/12/2013,35.79999923706055,0,0,0
12/13/2013,36.150001525878906,0,0,0
12/16/2013,37.349998474121094,0,0,0
12/17/2013,37.38999938964844,0,0,0
12/18/2013,38.45000076293945,0,0,0
12/19/2013,38.029998779296875,0,0,0
12/20/2013,38.29999923706055,0,0,0
12/23/2013,37.0099983215332,0,0,0
12/24/2013,36.83000183105469,0,0,0
12/26/2013,36.77000045776367,0,0,0
12/27/2013,36.77000045776367,0,0,0
12/30/2013,36.75,30.500800018310546,34.6249072828,26.3766927538
12/31/2013,36.97999954223633,30.609200019836425,34.7536276897,26.46477235
01/02/2014,36.58000183105469,30.719500007629396,34.8851817179,26.5538182973
01/03/2014,36.25,30.82740001678467,35.0037281771,26.6510718564
01/06/2014,35.959999084472656,30.92810001373291,35.112552078,26.7436479494
01/07/2014,36.369998931884766,31.02590000152588,35.2125251119,26.8392748911
01/08/2014,36.2400016784668,31.12849998474121,35.3191128664,26.9378871031
01/09/2014,36.25,31.239300003051756,35.4170989734,27.0615010327
01/10/2014,36.189998626708984,31.353099994659424,35.5107971006,27.1954028887
01/13/2014,35.4900016784668,31.46669998168945,35.5997361304,27.333663833
01/14/2014,35.72999954223633,31.569899997711182,35.6731575854,27.46664241
01/15/2014,35.529998779296875,31.679099998474122,35.7461505171,27.6120494798
01/16/2014,35.209999084472656,31.782899990081788,35.8142928238,27.7515071564
01/17/2014,34.7400016784668,31.881599979400633,35.8746848759,27.8885150829
01/21/2014,34.880001068115234,31.97079999923706,35.9269401597,28.0146598387
01/22/2014,34.9900016784668,32.07090000152588,35.972367159,28.1694328441
01/23/2014,34.689998626708984,32.171600017547604,36.0167480428,28.3264519923
01/24/2014,33.290000915527344,32.264799995422365,36.0565387657,28.4730612252
01/27/2014,32.13999938964844,32.34890001296997,36.0684924133,28.6293076127
