,1.4444E-06,2.34714E-06,4.62675E-06,4.53311E-06,1.59496E-06,1.9734E-06,1.84689E-06,9.49209E-06,4.78733E-06,1.43954E-06,1.27158E-05,2.81668E-05,1.19954E-07,9.79081E-06,1.81408E-06,-1.70978E-06,-4.81193E-06,1.4992E-05,5.34027E-06,1.63991E-05,4.54453E-06,-1.38507E-06,1.51504E-06,-9.5097E-07,-4.86193E-06,1.15865E-05,3.51295E-06,-1.14491E-06,7.03353E-06,3.73263E-06,1.03472E-05,2.82253E-06,7.96475E-07,1.05758E-05,8.51917E-06,1.87781E-06,7.36748E-07,1.55219E-05,4.07168E-06,7.84226E-07,5.46885E-06,-4.51915E-06,3.24309E-06,
,0.000162076,9.11337E-05,0.000121378,0.000118367,2.84747E-06,4.30106E-05,9.68113E-05,4.47246E-05,0.000114184,0.000152571,4.29377E-05,1.19954E-07,0.000642307,7.68222E-05,0.000152998,0.000116477,0.000108716,-2.22185E-06,6.44055E-06,-3.82633E-07,5.63869E-05,0.000192153,0.00010846,4.28577E-05,9.72406E-05,-3.69985E-06,0.00011118,0.000118947,0.000152757,0.000142799,8.2404E-05,9.96985E-05,0.000228818,7.09442E-05,3.86085E-05,0.000126132,8.28599E-05,9.591E-07,6.5717E-05,0.000140815,5.85001E-05,0.000137005,0.000135716,
,6.27001E-05,4.46364E-05,8.13873E-05,8.08413E-05,4.686E-06,2.87232E-05,5.98864E-05,6.30353E-05,7.20423E-05,5.49426E-05,0.000105529,9.79081E-06,7.68222E-05,0.000200409,8.91084E-05,5.43075E-05,4.98152E-05,5.96662E-06,5.05853E-06,8.20097E-06,5.57751E-05,7.59313E-05,5.55773E-05,3.73603E-05,3.7494E-05,5.72137E-06,5.87979E-05,4.29422E-05,5.19735E-05,7.93123E-05,7.3502E-05,5.8816E-05,8.72608E-05,7.26632E-05,6.41504E-05,5.40931E-05,4.41706E-05,9.38469E-06,5.73657E-05,7.44411E-05,5.29125E-05,3.55361E-05,5.1188E-05,
,0.000111641,8.25912E-05,0.000107931,0.000104733,3.82286E-06,4.85074E-05,8.46057E-05,4.75691E-05,0.000131246,0.000119866,4.78439E-05,1.81408E-06,0.000152998,8.91084E-05,0.000392438,0.000109982,0.00010142,4.55224E-06,8.8554E-06,8.53961E-06,5.16359E-05,0.000161083,0.000127967,5.08268E-05,0.000104453,7.70828E-07,9.0274E-05,0.000108181,0.000128976,0.000150812,7.57988E-05,9.70605E-05,0.000178507,6.04836E-05,4.33613E-05,9.05165E-05,6.36812E-05,6.28094E-06,5.75817E-05,0.00014756,4.82E-05,9.41248E-05,9.62772E-05,
,0.000101991,7.4488E-05,5.62024E-05,5.65646E-05,3.03112E-07,3.5516E-05,6.36943E-05,2.81752E-05,6.0921E-05,9.16928E-05,4.00775E-05,-1.70978E-06,0.000116477,5.43075E-05,0.000109982,0.000775746,9.54918E-05,1.30006E-06,4.69164E-06,2.76692E-06,6.41258E-05,0.000131605,7.65504E-05,9.46396E-05,8.58878E-05,-1.40974E-06,6.07671E-05,9.88004E-05,0.000111759,6.51168E-05,3.23813E-05,6.19158E-05,0.000117087,6.37213E-05,4.00338E-05,4.8331E-05,4.84094E-05,-1.40832E-07,6.13185E-05,0.000104727,6.25279E-05,6.29546E-05,8.97353E-05,
,8.51565E-05,5.65748E-05,7.75703E-05,6.76789E-05,2.89722E-08,3.05491E-05,7.40821E-05,3.62718E-05,8.14865E-05,7.71508E-05,2.21159E-05,-4.81193E-06,0.000108716,4.98152E-05,0.00010142,9.54918E-05,0.000416873,-3.75334E-06,-1.63155E-06,1.39543E-06,3.55918E-05,9.79155E-05,6.51129E-05,3.39332E-05,8.26514E-05,-1.90486E-06,5.66767E-05,9.32375E-05,0.000101399,7.86331E-05,6.31767E-05,5.82E-05,0.000148208,4.85941E-05,3.13607E-05,6.67638E-05,5.66579E-05,-2.8583E-07,5.04979E-05,9.67879E-05,4.19309E-05,0.000113034,6.82991E-05,
,1.16411E-06,8.26569E-06,7.65097E-06,6.81625E-06,3.42607E-06,-4.59256E-07,8.79455E-06,8.79819E-06,3.78236E-06,5.36114E-06,1.36942E-05,1.4992E-05,-2.22185E-06,5.96662E-06,4.55224E-06,1.30006E-06,-3.75334E-06,2.95753E-05,5.39431E-06,2.01947E-05,6.89213E-06,3.15492E-06,2.74773E-06,2.01341E-07,-1.77786E-06,1.47463E-05,2.90455E-06,1.82022E-07,-2.08157E-06,2.17254E-06,9.30779E-06,3.84007E-06,-2.89729E-06,1.32941E-05,1.06732E-05,5.24759E-06,1.65429E-06,2.19272E-05,4.79098E-06,5.58567E-06,8.87652E-06,-9.88771E-07,4.84327E-06,
,3.7012E-06,5.90458E-06,5.79079E-06,4.34817E-06,8.94275E-07,5.73211E-06,4.92817E-06,6.24416E-06,4.53775E-06,3.10728E-06,7.78413E-06,5.34027E-06,6.44055E-06,5.05853E-06,8.8554E-06,4.69164E-06,-1.63155E-06,5.39431E-06,2.65175E-05,6.90513E-06,5.18025E-06,3.97615E-06,5.79379E-06,4.37091E-08,1.06891E-06,6.07427E-06,3.12917E-06,6.17422E-06,1.15632E-05,6.03467E-06,7.76898E-06,4.28307E-06,4.32624E-06,7.28545E-06,4.23809E-06,1.81524E-06,4.75583E-06,6.76566E-06,5.8635E-06,4.42533E-06,6.86423E-06,-4.68116E-06,3.83156E-06,
,2.1485E-06,6.8282E-06,1.00824E-05,7.02995E-06,3.58677E-06,4.21972E-06,7.19808E-06,8.45108E-06,5.83065E-06,5.36095E-07,1.43547E-05,1.63991E-05,-3.82633E-07,8.20097E-06,8.53961E-06,2.76692E-06,1.39543E-06,2.01947E-05,6.90513E-06,4.07628E-05,8.3893E-06,2.74042E-06,-1.69271E-06,6.48341E-07,6.74886E-06,1.4578E-05,2.60308E-07,4.00568E-06,1.31617E-05,5.80094E-06,8.40634E-06,5.2397E-06,-6.0927E-07,1.30008E-05,9.99555E-06,6.65099E-06,5.4752E-06,2.19963E-05,7.16054E-06,4.94503E-06,1.06341E-05,-3.07838E-07,4.26128E-06,
,6.45676E-05,3.96615E-05,5.60068E-05,5.00624E-05,2.39339E-06,3.15588E-05,5.41609E-05,4.55748E-05,3.96403E-05,4.09236E-05,7.21959E-05,4.54453E-06,5.63869E-05,5.57751E-05,5.16359E-05,6.41258E-05,3.55918E-05,6.89213E-06,5.18025E-06,8.3893E-06,0.000196049,4.60082E-05,2.96466E-05,3.70801E-05,2.82067E-05,7.45498E-06,4.44952E-05,5.50671E-05,6.62256E-05,5.1497E-05,4.55518E-05,3.85869E-05,3.235E-05,8.18276E-05,6.73554E-05,1.13124E-05,4.34744E-05,7.55736E-06,8.99531E-05,6.28835E-05,7.9739E-05,4.38817E-05,3.54797E-05,
,0.000151002,9.30124E-05,0.00011615,0.000108851,1.96121E-06,5.06162E-05,8.42858E-05,3.82394E-05,0.000118496,0.000128891,5.43205E-05,-1.38507E-06,0.000192153,7.59313E-05,0.000161083,0.000131605,9.79155E-05,3.15492E-06,3.97615E-06,2.74042E-06,4.60082E-05,0.000658694,9.48674E-05,6.3276E-05,5.24881E-05,7.71287E-07,0.000116579,7.74482E-05,0.000154695,0.000138985,7.11169E-05,8.63552E-05,0.000193686,6.89417E-05,4.48201E-05,0.000131946,6.7425E-05,6.63309E-06,5.57045E-05,0.000146863,6.57373E-05,0.00012378,0.000123417,
,9.40178E-05,8.92669E-05,8.85035E-05,9.93213E-05,4.18151E-06,3.1304E-05,8.01045E-05,4.60159E-05,9.90047E-05,0.000137008,4.46143E-05,1.51504E-06,0.00010846,5.55773E-05,0.000127967,7.65504E-05,6.51129E-05,2.74773E-06,5.79379E-06,-1.69271E-06,2.96466E-05,9.48674E-05,0.00049832,4.28106E-05,7.52787E-05,2.23946E-06,6.88926E-05,6.69981E-05,8.84032E-05,0.000103819,6.57895E-05,7.85022E-05,0.00013378,4.37424E-05,3.05942E-05,7.09044E-05,5.13036E-05,2.52469E-06,3.44808E-05,0.000121569,4.15821E-05,0.000106487,9.33702E-05,
,5.32083E-05,4.24711E-05,4.88352E-05,4.12057E-05,4.40617E-06,3.6183E-05,4.60894E-05,2.43163E-05,5.86329E-05,3.93833E-05,3.43944E-05,-9.5097E-07,4.28577E-05,3.73603E-05,5.08268E-05,9.46396E-05,3.39332E-05,2.01341E-07,4.37091E-08,6.48341E-07,3.70801E-05,6.3276E-05,4.28106E-05,0.000475094,1.73237E-05,-2.44566E-07,4.29755E-05,5.1382E-05,5.96999E-05,4.76362E-05,2.47828E-05,3.68313E-05,6.09595E-05,4.60555E-05,3.23624E-05,5.54159E-05,4.14196E-05,-2.61589E-06,2.62459E-05,4.40092E-05,3.56817E-05,7.42466E-05,4.704E-05,
,8.43814E-05,3.61463E-05,6.16578E-05,5.676E-05,5.83342E-06,5.9553E-05,8.6656E-05,3.23898E-05,7.38223E-05,7.55008E-05,1.73719E-05,-4.86193E-06,9.72406E-05,3.7494E-05,0.000104453,8.58878E-05,8.26514E-05,-1.77786E-06,1.06891E-06,6.74886E-06,2.82067E-05,5.24881E-05,7.52787E-05,1.73237E-05,0.001244356,2.07987E-06,5.99437E-05,0.000105821,6.3444E-05,5.87891E-05,6.29075E-05,4.40679E-05,0.000126402,3.29395E-05,3.05033E-06,8.05382E-05,4.92713E-05,3.09541E-06,4.05551E-05,0.000116235,2.42968E-05,0.000108523,5.24926E-05,
,3.45849E-07,4.6863E-06,4.18395E-06,5.3969E-06,2.21424E-06,2.08764E-06,6.99766E-06,7.47806E-06,2.86518E-06,6.2022E-06,1.22677E-05,1.15865E-05,-3.69985E-06,5.72137E-06,7.70828E-07,-1.40974E-06,-1.90486E-06,1.47463E-05,6.07427E-06,1.4578E-05,7.45498E-06,7.71287E-07,2.23946E-06,-2.44566E-07,2.07987E-06,2.78262E-05,5.35486E-06,7.97643E-07,5.64352E-06,6.6936E-07,8.87556E-06,2.71458E-06,-2.55544E-06,1.25471E-05,1.00193E-05,4.52004E-06,-1.09049E-06,1.5094E-05,7.06236E-06,3.01642E-06,9.61262E-06,-2.83043E-06,1.25405E-06,
,8.82892E-05,5.34783E-05,8.12192E-05,7.78513E-05,3.65982E-06,3.10153E-05,7.71543E-05,3.49743E-05,8.39159E-05,7.58245E-05,3.73356E-05,3.51295E-06,0.00011118,5.87979E-05,9.0274E-05,6.07671E-05,5.66767E-05,2.90455E-06,3.12917E-06,2.60308E-07,4.44952E-05,0.000116579,6.88926E-05,4.29755E-05,5.99437E-05,5.35486E-06,0.000223441,6.91941E-05,0.000102773,8.71878E-05,5.19324E-05,6.66558E-05,9.51302E-05,5.33534E-05,3.29933E-05,6.36452E-05,5.85896E-05,7.19037E-06,5.15869E-05,9.62727E-05,4.53077E-05,7.76774E-05,6.4245E-05,
,0.000129214,8.74626E-05,4.15213E-05,7.69506E-05,1.3208E-06,7.15857E-05,7.70887E-05,4.25546E-05,8.81975E-05,8.75147E-05,2.91458E-05,-1.14491E-06,0.000118947,4.29422E-05,0.000108181,9.88004E-05,9.32375E-05,1.82022E-07,6.17422E-06,4.00568E-06,5.50671E-05,7.74482E-05,6.69981E-05,5.1382E-05,0.000105821,7.97643E-07,6.91941E-05,0.000931257,0.000216848,7.29923E-05,7.84372E-05,7.04341E-05,0.000114761,5.49801E-05,3.20412E-05,1.75527E-05,7.93573E-05,-3.27501E-06,5.96602E-05,0.000130923,4.20341E-05,7.612E-05,8.71879E-05,
,0.000102226,8.69926E-05,8.33851E-05,9.96936E-05,1.24984E-06,5.57586E-05,5.25204E-05,1.91165E-05,8.32426E-05,9.51118E-05,2.66775E-05,7.03353E-06,0.000152757,5.19735E-05,0.000128976,0.000111759,0.000101399,-2.08157E-06,1.15632E-05,1.31617E-05,6.62256E-05,0.000154695,8.84032E-05,5.96999E-05,6.3444E-05,5.64352E-06,0.000102773,0.000216848,0.001258514,9.43569E-05,5.1796E-05,7.34128E-05,0.000144951,5.5961E-05,2.93841E-05,7.1173E-05,3.04976E-05,8.07821E-06,5.7869E-05,0.000128399,4.66156E-05,9.02304E-05,0.000106805,
,9.83883E-05,7.25445E-05,0.000105617,0.000109394,3.89936E-06,4.09369E-05,7.69955E-05,4.67018E-05,0.000130369,9.61662E-05,5.66416E-05,3.73263E-06,0.000142799,7.93123E-05,0.000150812,6.51168E-05,7.86331E-05,2.17254E-06,6.03467E-06,5.80094E-06,5.1497E-05,0.000138985,0.000103819,4.76362E-05,5.87891E-05,6.6936E-07,8.71878E-05,7.29923E-05,9.43569E-05,0.000291462,6.91926E-05,9.18056E-05,0.000145253,5.70576E-05,4.45234E-05,8.72206E-05,5.40167E-05,6.11463E-06,5.24213E-05,0.000126083,4.93457E-05,9.13033E-05,8.44204E-05,
,7.10668E-05,3.27824E-05,6.06827E-05,6.68822E-05,2.72865E-06,3.01154E-05,7.64257E-05,0.000103704,6.86314E-05,6.27368E-05,6.7367E-05,1.03472E-05,8.2404E-05,7.3502E-05,7.57988E-05,3.23813E-05,6.31767E-05,9.30779E-06,7.76898E-06,8.40634E-06,4.55518E-05,7.11169E-05,6.57895E-05,2.47828E-05,6.29075E-05,8.87556E-06,5.19324E-05,7.84372E-05,5.1796E-05,6.91926E-05,0.000188367,5.66888E-05,6.54938E-05,6.37991E-05,4.34385E-05,6.08478E-05,6.50379E-05,1.10644E-05,5.6256E-05,8.94821E-05,4.85963E-05,5.98286E-05,4.95981E-05,
,8.88853E-05,5.86905E-05,7.73067E-05,9.16795E-05,2.40962E-06,3.02853E-05,7.41187E-05,3.84533E-05,8.20605E-05,9.17345E-05,4.25607E-05,2.82253E-06,9.96985E-05,5.8816E-05,9.70605E-05,6.19158E-05,5.82E-05,3.84007E-06,4.28307E-06,5.2397E-06,3.85869E-05,8.63552E-05,7.85022E-05,3.68313E-05,4.40679E-05,2.71458E-06,6.66558E-05,7.04341E-05,7.34128E-05,9.18056E-05,5.66888E-05,0.000131952,9.73969E-05,4.93198E-05,3.17931E-05,6.61039E-05,4.94549E-05,5.16036E-06,4.17284E-05,9.60206E-05,4.27401E-05,6.98149E-05,6.88828E-05,
,0.000135357,9.69818E-05,0.000123185,0.000120729,-2.22861E-06,5.58788E-05,8.26329E-05,3.68116E-05,0.000104155,0.000134303,5.1919E-05,7.96475E-07,0.000228818,8.72608E-05,0.000178507,0.000117087,0.000148208,-2.89729E-06,4.32624E-06,-6.0927E-07,3.235E-05,0.000193686,0.00013378,6.09595E-05,0.000126402,-2.55544E-06,9.51302E-05,0.000114761,0.000144951,0.000145253,6.54938E-05,9.73969E-05,0.000831732,6.57205E-05,4.77122E-05,0.000146315,9.25142E-05,-4.11508E-06,5.04364E-05,0.000170489,5.34446E-05,0.000133774,0.000122329,
,7.41056E-05,4.93986E-05,5.37559E-05,6.0799E-05,5.1894E-06,3.06323E-05,7.25471E-05,5.74015E-05,4.97137E-05,6.23257E-05,9.72022E-05,1.05758E-05,7.09442E-05,7.26632E-05,6.04836E-05,6.37213E-05,4.85941E-05,1.32941E-05,7.28545E-06,1.30008E-05,8.18276E-05,6.89417E-05,4.37424E-05,4.60555E-05,3.29395E-05,1.25471E-05,5.33534E-05,5.49801E-05,5.5961E-05,5.70576E-05,6.37991E-05,4.93198E-05,6.57205E-05,0.000176379,8.75959E-05,4.72128E-05,5.01889E-05,1.42804E-05,8.95005E-05,6.96234E-05,9.795E-05,6.66234E-05,6.69876E-05,
,4.76994E-05,3.31234E-05,3.94336E-05,4.4806E-05,2.50418E-06,1.89887E-05,4.18351E-05,4.39711E-05,3.55618E-05,4.16668E-05,7.78921E-05,8.51917E-06,3.86085E-05,6.41504E-05,4.33613E-05,4.00338E-05,3.13607E-05,1.06732E-05,4.23809E-06,9.99555E-06,6.73554E-05,4.48201E-05,3.05942E-05,3.23624E-05,3.05033E-06,1.00193E-05,3.29933E-05,3.20412E-05,2.93841E-05,4.45234E-05,4.34385E-05,3.17931E-05,4.77122E-05,8.75959E-05,0.000131844,3.37815E-05,3.05811E-05,1.03835E-05,7.51563E-05,4.16808E-05,7.65636E-05,2.58638E-05,3.97922E-05,
,0.000129177,2.93085E-05,0.000101647,9.57199E-05,5.94039E-06,3.88157E-05,7.37679E-05,4.05572E-05,8.9591E-05,7.98269E-05,5.15917E-05,1.87781E-06,0.000126132,5.40931E-05,9.05165E-05,4.8331E-05,6.67638E-05,5.24759E-06,1.81524E-06,6.65099E-06,1.13124E-05,0.000131946,7.09044E-05,5.54159E-05,8.05382E-05,4.52004E-06,6.36452E-05,1.75527E-05,7.1173E-05,8.72206E-05,6.08478E-05,6.61039E-05,0.000146315,4.72128E-05,3.37815E-05,0.00063655,3.93034E-05,5.47159E-06,2.28258E-05,8.96689E-05,2.92765E-05,4.19372E-05,6.48101E-05,
,6.67303E-05,5.87058E-05,6.04356E-05,4.43559E-05,2.57024E-06,3.62823E-05,7.52721E-05,3.82208E-05,6.5458E-05,7.97039E-05,3.99704E-05,7.36748E-07,8.28599E-05,4.41706E-05,6.36812E-05,4.84094E-05,5.66579E-05,1.65429E-06,4.75583E-06,5.4752E-06,4.34744E-05,6.7425E-05,5.13036E-05,4.14196E-05,4.92713E-05,-1.09049E-06,5.85896E-05,7.93573E-05,3.04976E-05,5.40167E-05,6.50379E-05,4.94549E-05,9.25142E-05,5.01889E-05,3.05811E-05,3.93034E-05,0.000381618,5.78178E-06,4.87715E-05,7.81104E-05,4.67085E-05,8.44922E-05,6.95963E-05,
,3.46398E-06,5.77084E-06,9.69832E-06,7.79272E-06,3.94133E-06,2.06536E-06,1.05495E-05,1.00637E-05,5.63861E-06,3.65684E-06,1.46936E-05,1.55219E-05,9.591E-07,9.38469E-06,6.28094E-06,-1.40832E-07,-2.8583E-07,2.19272E-05,6.76566E-06,2.19963E-05,7.55736E-06,6.63309E-06,2.52469E-06,-2.61589E-06,3.09541E-06,1.5094E-05,7.19037E-06,-3.27501E-06,8.07821E-06,6.11463E-06,1.10644E-05,5.16036E-06,-4.11508E-06,1.42804E-05,1.03835E-05,5.47159E-06,5.78178E-06,3.30411E-05,7.00177E-06,3.64689E-06,9.44926E-06,1.45818E-08,6.58554E-06,
,6.07336E-05,4.18748E-05,4.71152E-05,4.59812E-05,2.28465E-06,2.53183E-05,5.93465E-05,4.78793E-05,4.84264E-05,5.11999E-05,7.57472E-05,4.07168E-06,6.5717E-05,5.73657E-05,5.75817E-05,6.13185E-05,5.04979E-05,4.79098E-06,5.8635E-06,7.16054E-06,8.99531E-05,5.57045E-05,3.44808E-05,2.62459E-05,4.05551E-05,7.06236E-06,5.15869E-05,5.96602E-05,5.7869E-05,5.24213E-05,5.6256E-05,4.17284E-05,5.04364E-05,8.95005E-05,7.51563E-05,2.28258E-05,4.87715E-05,7.00177E-06,0.000124639,6.43138E-05,8.92071E-05,4.16672E-05,4.96554E-05,
