,7.62492E-05,7.35335E-05,7.10122E-05,7.33263E-05,6.88204E-05,0.000193944,8.02943E-05,6.22514E-05,0.00010479,6.94332E-05,6.64443E-05,4.20219E-05,3.32009E-05,7.60717E-05,7.24485E-05,0.000101336,7.76631E-05,8.90146E-06,9.07717E-05,4.22111E-05,7.73059E-05,7.62624E-05,7.80447E-05,2.73248E-05,4.42943E-05,9.09795E-05,5.44599E-05,4.15186E-05,3.20269E-05,8.91369E-05,8.63536E-05,4.57907E-05,6.0749E-05,4.41669E-05,7.6199E-05,0.00011023,7.64568E-05,9.04717E-05,4.09083E-05,3.97503E-05,9.37721E-05,6.24774E-05,
,6.30135E-05,7.10267E-05,6.71574E-05,6.06937E-05,5.74923E-05,8.02943E-05,0.000149591,5.22492E-05,9.12934E-05,5.74466E-05,6.00504E-05,4.96429E-05,3.44688E-05,6.31443E-05,6.89792E-05,8.68525E-05,7.42204E-05,2.0859E-05,8.36022E-05,4.16831E-05,6.63589E-05,6.60611E-05,6.82743E-05,2.9959E-05,4.18837E-05,7.35113E-05,4.81762E-05,4.36649E-05,3.731E-05,6.90028E-05,6.61256E-05,4.33019E-05,6.06441E-05,4.40566E-05,6.2652E-05,9.61364E-05,8.67883E-05,6.9619E-05,4.80288E-05,3.92108E-05,7.77546E-05,6.26712E-05,
,7.69335E-05,7.77412E-05,4.4626E-05,5.363E-05,4.4792E-05,6.22514E-05,5.22492E-05,0.000120465,5.9566E-05,6.20658E-05,4.7857E-05,3.83484E-05,2.81296E-05,4.92744E-05,4.44301E-05,4.71816E-05,4.92194E-05,2.52713E-05,4.73649E-05,4.03893E-05,5.09923E-05,4.68068E-05,4.40545E-05,3.12937E-05,4.08103E-05,5.14753E-05,5.19017E-05,3.58858E-05,3.32748E-05,4.95892E-05,4.87585E-05,3.43616E-05,7.42594E-05,3.83259E-05,5.33251E-05,5.38341E-05,4.91431E-05,5.10519E-05,3.93172E-05,3.06272E-05,5.351E-05,4.37544E-05,
,8.70283E-05,9.18737E-05,9.68151E-05,7.59963E-05,8.52997E-05,0.00010479,9.12934E-05,5.9566E-05,0.000218567,8.67336E-05,8.24518E-05,5.19644E-05,3.11523E-05,7.67923E-05,9.11826E-05,0.000118041,8.21313E-05,8.55002E-06,0.000110529,4.32381E-05,8.12888E-05,8.97028E-05,8.58564E-05,3.82333E-05,5.12263E-05,9.46783E-05,5.94645E-05,4.87138E-05,4.16412E-05,8.41917E-05,8.28189E-05,4.56621E-05,6.49992E-05,5.12922E-05,7.65746E-05,0.000126568,8.66769E-05,9.35112E-05,5.21535E-05,5.18375E-05,0.00014062,8.02305E-05,
,0.000101053,8.19391E-05,5.24066E-05,6.26884E-05,5.89037E-05,6.94332E-05,5.74466E-05,6.20658E-05,8.67336E-05,0.000247814,5.62497E-05,3.9105E-05,3.00092E-05,5.16599E-05,5.21407E-05,5.27267E-05,5.33336E-05,1.55917E-05,5.57399E-05,3.81617E-05,5.558E-05,6.23514E-05,6.4956E-05,2.6195E-05,4.23742E-05,5.3181E-05,6.04689E-05,4.12175E-05,2.74348E-05,6.44081E-05,6.46218E-05,3.35761E-05,6.51506E-05,3.92738E-05,5.10164E-05,7.62457E-05,4.69418E-05,6.06707E-05,4.20777E-05,3.48841E-05,7.91507E-05,5.18103E-05,
,5.06995E-05,6.04169E-05,5.72055E-05,5.85821E-05,6.24411E-05,6.64443E-05,6.00504E-05,4.7857E-05,8.24518E-05,5.62497E-05,0.000108332,4.58551E-05,3.73899E-05,5.88603E-05,5.66378E-05,7.02186E-05,5.52449E-05,2.47819E-05,6.57843E-05,4.37038E-05,5.99348E-05,6.41251E-05,5.74203E-05,3.08886E-05,4.68039E-05,6.50659E-05,4.57749E-05,4.45366E-05,3.62515E-05,6.10171E-05,5.95079E-05,3.27799E-05,4.89943E-05,4.43831E-05,5.75198E-05,6.87425E-05,4.96474E-05,6.27609E-05,4.12446E-05,4.34184E-05,7.52612E-05,5.04927E-05,
,3.36873E-05,4.71695E-05,5.16667E-05,4.63742E-05,4.03233E-05,4.20219E-05,4.96429E-05,3.83484E-05,5.19644E-05,3.9105E-05,4.58551E-05,9.92234E-05,6.35022E-05,3.77144E-05,4.3172E-05,4.61598E-05,4.6108E-05,3.84522E-05,3.97182E-05,4.72798E-05,3.4414E-05,4.96309E-05,3.71908E-05,4.78753E-05,5.50104E-05,4.42195E-05,4.29571E-05,6.95723E-05,4.74068E-05,4.6122E-05,4.1109E-05,3.82594E-05,3.97204E-05,5.48678E-05,4.13661E-05,4.09156E-05,3.92606E-05,4.11883E-05,4.04481E-05,3.94396E-05,4.36246E-05,3.93081E-05,
,2.66086E-05,3.20427E-05,3.61993E-05,3.62752E-05,2.91321E-05,3.32009E-05,3.44688E-05,2.81296E-05,3.11523E-05,3.00092E-05,3.73899E-05,6.35022E-05,0.000105483,3.04581E-05,3.03197E-05,2.5913E-05,3.00593E-05,3.91488E-05,2.41545E-05,4.57313E-05,2.65469E-05,3.73588E-05,2.15519E-05,4.45054E-05,6.1466E-05,3.00908E-05,3.45915E-05,7.1477E-05,4.20572E-05,3.86913E-05,3.44107E-05,3.05694E-05,3.17486E-05,5.47256E-05,2.99343E-05,2.49443E-05,2.64579E-05,2.37715E-05,4.1394E-05,3.93067E-05,3.249E-05,2.75648E-05,
,6.57476E-05,6.23074E-05,5.46573E-05,6.3572E-05,5.3116E-05,7.60717E-05,6.31443E-05,4.92744E-05,7.67923E-05,5.16599E-05,5.88603E-05,3.77144E-05,3.04581E-05,0.000133926,5.15653E-05,7.06054E-05,5.87111E-05,2.04782E-05,6.53124E-05,3.89761E-05,6.04017E-05,6.31334E-05,5.27133E-05,2.47955E-05,4.33139E-05,6.52706E-05,4.14936E-05,3.64421E-05,2.93899E-05,6.2433E-05,6.05971E-05,3.4106E-05,4.80747E-05,4.0615E-05,5.80721E-05,7.15436E-05,5.61534E-05,6.52314E-05,4.04191E-05,3.3579E-05,6.90896E-05,4.71188E-05,
,6.28823E-05,5.90392E-05,7.74082E-05,5.62517E-05,5.92732E-05,7.24485E-05,6.89792E-05,4.44301E-05,9.11826E-05,5.21407E-05,5.66378E-05,4.3172E-05,3.03197E-05,5.15653E-05,0.000176797,0.000103317,7.02013E-05,1.77092E-05,8.81081E-05,3.40212E-05,5.10873E-05,6.27972E-05,6.82972E-05,3.56679E-05,3.76227E-05,6.85787E-05,4.79037E-05,4.02148E-05,3.73751E-05,5.54211E-05,5.0934E-05,4.00396E-05,4.66826E-05,4.28241E-05,5.84356E-05,9.97391E-05,6.82355E-05,7.00731E-05,3.75857E-05,4.37289E-05,7.89261E-05,0.000116163,
,5.92855E-05,6.56949E-05,8.39545E-05,6.8203E-05,6.8734E-05,0.000101336,8.68525E-05,4.71816E-05,0.000118041,5.27267E-05,7.02186E-05,4.61598E-05,2.5913E-05,7.06054E-05,0.000103317,0.000204935,8.26946E-05,8.39801E-06,0.00012514,3.20791E-05,7.59911E-05,8.4069E-05,9.25575E-05,2.83946E-05,4.05443E-05,0.000101487,4.64305E-05,4.179E-05,3.39006E-05,7.07229E-05,6.86786E-05,3.64384E-05,5.37311E-05,4.40145E-05,7.67692E-05,0.000116086,8.33562E-05,9.51741E-05,4.11664E-05,4.6901E-05,9.94181E-05,8.46542E-05,
,6.30246E-05,6.38844E-05,6.28308E-05,5.91923E-05,5.61699E-05,7.76631E-05,7.42204E-05,4.92194E-05,8.21313E-05,5.33336E-05,5.52449E-05,4.6108E-05,3.00593E-05,5.87111E-05,7.02013E-05,8.26946E-05,0.000118335,1.43542E-05,7.26925E-05,3.46004E-05,5.67979E-05,6.23895E-05,6.219E-05,2.48822E-05,4.11773E-05,6.90772E-05,4.46109E-05,4.09851E-05,3.5211E-05,6.0685E-05,6.26008E-05,4.12008E-05,5.45139E-05,3.96989E-05,5.89428E-05,8.14781E-05,7.25081E-05,6.90768E-05,3.75273E-05,3.60621E-05,7.11082E-05,6.10933E-05,
,1.91297E-05,2.17907E-05,2.13687E-05,2.62325E-05,1.62675E-05,8.90146E-06,2.0859E-05,2.52713E-05,8.55002E-06,1.55917E-05,2.47819E-05,3.84522E-05,3.91488E-05,2.04782E-05,1.77092E-05,8.39801E-06,1.43542E-05,0.000101271,1.29183E-05,5.10595E-05,1.59172E-05,2.08239E-05,1.37815E-05,5.88714E-05,4.09187E-05,1.81063E-05,2.4936E-05,3.78167E-05,3.52772E-05,1.89072E-05,1.50224E-05,2.44157E-05,2.44498E-05,3.79516E-05,2.31888E-05,5.48827E-06,1.44621E-05,1.555E-05,2.89464E-05,2.90789E-05,9.45164E-06,2.13493E-05,
,6.75358E-05,6.71405E-05,7.36594E-05,6.49092E-05,6.58499E-05,9.07717E-05,8.36022E-05,4.73649E-05,0.000110529,5.57399E-05,6.57843E-05,3.97182E-05,2.41545E-05,6.53124E-05,8.81081E-05,0.00012514,7.26925E-05,1.29183E-05,0.000158922,3.58402E-05,7.32749E-05,7.91452E-05,9.14122E-05,2.63303E-05,3.80567E-05,9.29951E-05,4.75729E-05,3.6817E-05,3.46967E-05,6.94112E-05,6.62494E-05,3.95006E-05,5.41772E-05,4.33452E-05,7.42315E-05,0.000108459,7.86252E-05,8.55184E-05,4.07037E-05,4.45111E-05,9.15389E-05,7.41553E-05,
,4.60886E-05,4.28699E-05,4.23638E-05,4.53279E-05,3.27191E-05,4.22111E-05,4.16831E-05,4.03893E-05,4.32381E-05,3.81617E-05,4.37038E-05,4.72798E-05,4.57313E-05,3.89761E-05,3.40212E-05,3.20791E-05,3.46004E-05,5.10595E-05,3.58402E-05,0.000118594,3.16579E-05,4.78719E-05,2.87321E-05,8.8873E-05,5.15313E-05,3.46737E-05,3.29579E-05,4.67175E-05,3.38566E-05,4.74235E-05,4.07604E-05,3.14548E-05,3.84362E-05,4.30337E-05,3.56917E-05,4.27566E-05,3.29213E-05,3.82446E-05,4.04173E-05,3.54373E-05,4.36677E-05,3.61885E-05,
,5.90473E-05,6.43762E-05,5.28975E-05,5.91993E-05,5.56911E-05,7.73059E-05,6.63589E-05,5.09923E-05,8.12888E-05,5.558E-05,5.99348E-05,3.4414E-05,2.65469E-05,6.04017E-05,5.10873E-05,7.59911E-05,5.67979E-05,1.59172E-05,7.32749E-05,3.16579E-05,0.000125612,6.11282E-05,6.58804E-05,2.31669E-05,4.05635E-05,7.25249E-05,4.80085E-05,3.82165E-05,2.93464E-05,5.6938E-05,5.89529E-05,3.96119E-05,5.08084E-05,3.9592E-05,6.51923E-05,7.79548E-05,5.69601E-05,6.61911E-05,3.94324E-05,3.39066E-05,6.8295E-05,4.8022E-05,
,6.50815E-05,6.36567E-05,5.94603E-05,6.49869E-05,5.76144E-05,7.62624E-05,6.60611E-05,4.68068E-05,8.97028E-05,6.23514E-05,6.41251E-05,4.96309E-05,3.73588E-05,6.31334E-05,6.27972E-05,8.4069E-05,6.23895E-05,2.08239E-05,7.91452E-05,4.78719E-05,6.11282E-05,0.00013685,7.83688E-05,3.30845E-05,5.21417E-05,7.26202E-05,4.46489E-05,4.82115E-05,3.39343E-05,7.32632E-05,7.59791E-05,3.91192E-05,4.8979E-05,5.12091E-05,6.05425E-05,8.21151E-05,5.91539E-05,6.85435E-05,4.6489E-05,4.11435E-05,8.07491E-05,5.49245E-05,
,5.45613E-05,6.21921E-05,5.6144E-05,4.86657E-05,5.53815E-05,7.80447E-05,6.82743E-05,4.40545E-05,8.58564E-05,6.4956E-05,5.74203E-05,3.71908E-05,2.15519E-05,5.27133E-05,6.82972E-05,9.25575E-05,6.219E-05,1.37815E-05,9.14122E-05,2.87321E-05,6.58804E-05,7.83688E-05,0.000232493,1.69236E-05,3.6182E-05,7.66003E-05,4.77877E-05,3.74359E-05,2.89532E-05,6.4989E-05,5.8601E-05,3.0197E-05,4.30233E-05,4.37507E-05,6.03212E-05,8.90128E-05,6.44324E-05,6.82662E-05,3.63881E-05,3.99634E-05,7.74171E-05,5.89123E-05,
,3.46973E-05,3.88242E-05,3.67546E-05,3.85174E-05,2.58317E-05,2.73248E-05,2.9959E-05,3.12937E-05,3.82333E-05,2.6195E-05,3.08886E-05,4.78753E-05,4.45054E-05,2.47955E-05,3.56679E-05,2.83946E-05,2.48822E-05,5.88714E-05,2.63303E-05,8.8873E-05,2.31669E-05,3.30845E-05,1.69236E-05,0.000203483,4.28692E-05,2.66984E-05,2.62347E-05,4.51875E-05,3.43344E-05,3.91515E-05,2.97679E-05,2.81119E-05,2.93432E-05,3.71436E-05,2.49858E-05,3.49094E-05,2.4301E-05,2.52941E-05,4.13951E-05,3.82133E-05,3.08898E-05,3.23605E-05,
,3.59286E-05,4.33159E-05,5.14459E-05,4.76276E-05,3.70539E-05,4.42943E-05,4.18837E-05,4.08103E-05,5.12263E-05,4.23742E-05,4.68039E-05,5.50104E-05,6.1466E-05,4.33139E-05,3.76227E-05,4.05443E-05,4.11773E-05,4.09187E-05,3.80567E-05,5.15313E-05,4.05635E-05,5.21417E-05,3.6182E-05,4.28692E-05,0.000157056,4.38708E-05,3.90856E-05,5.70198E-05,4.49393E-05,4.82844E-05,5.15055E-05,3.6872E-05,4.39068E-05,7.1563E-05,3.9533E-05,4.38195E-05,3.62359E-05,3.95381E-05,5.41262E-05,4.25785E-05,4.24928E-05,3.43116E-05,
,6.63308E-05,6.4828E-05,6.27358E-05,6.78552E-05,6.25268E-05,9.09795E-05,7.35113E-05,5.14753E-05,9.46783E-05,5.3181E-05,6.50659E-05,4.42195E-05,3.00908E-05,6.52706E-05,6.85787E-05,0.000101487,6.90772E-05,1.81063E-05,9.29951E-05,3.46737E-05,7.25249E-05,7.26202E-05,7.66003E-05,2.66984E-05,4.38708E-05,0.000114868,5.03901E-05,4.29641E-05,3.41704E-05,6.72727E-05,6.5957E-05,4.43342E-05,5.27371E-05,4.41912E-05,7.86032E-05,9.1249E-05,6.85336E-05,8.02784E-05,4.30806E-05,4.39486E-05,8.17296E-05,5.88581E-05,
,7.26725E-05,6.26869E-05,4.60234E-05,5.01289E-05,4.41276E-05,5.44599E-05,4.81762E-05,5.19017E-05,5.94645E-05,6.04689E-05,4.57749E-05,4.29571E-05,3.45915E-05,4.14936E-05,4.79037E-05,4.64305E-05,4.46109E-05,2.4936E-05,4.75729E-05,3.29579E-05,4.80085E-05,4.46489E-05,4.77877E-05,2.62347E-05,3.90856E-05,5.03901E-05,8.69454E-05,4.08528E-05,3.34438E-05,4.1516E-05,4.09085E-05,3.88079E-05,5.70767E-05,3.75807E-05,5.28865E-05,5.14266E-05,4.44344E-05,4.78034E-05,3.48324E-05,3.56795E-05,5.48482E-05,4.59743E-05,
,4.20365E-05,4.48682E-05,4.82149E-05,4.38561E-05,3.78299E-05,4.15186E-05,4.36649E-05,3.58858E-05,4.87138E-05,4.12175E-05,4.45366E-05,6.95723E-05,7.1477E-05,3.64421E-05,4.02148E-05,4.179E-05,4.09851E-05,3.78167E-05,3.6817E-05,4.67175E-05,3.82165E-05,4.82115E-05,3.74359E-05,4.51875E-05,5.70198E-05,4.29641E-05,4.08528E-05,0.000104052,4.38199E-05,4.31348E-05,4.05576E-05,3.7144E-05,3.95334E-05,5.67551E-05,4.09245E-05,4.35347E-05,3.66188E-05,3.90327E-05,4.08765E-05,4.35643E-05,4.37837E-05,3.82817E-05,
,3.0024E-05,3.67474E-05,4.34915E-05,4.08651E-05,3.27742E-05,3.20269E-05,3.731E-05,3.32748E-05,4.16412E-05,2.74348E-05,3.62515E-05,4.74068E-05,4.20572E-05,2.93899E-05,3.73751E-05,3.39006E-05,3.5211E-05,3.52772E-05,3.46967E-05,3.38566E-05,2.93464E-05,3.39343E-05,2.89532E-05,3.43344E-05,4.49393E-05,3.41704E-05,3.34438E-05,4.38199E-05,7.29009E-05,3.35666E-05,3.40174E-05,3.47026E-05,3.40103E-05,4.4654E-05,3.65347E-05,3.19905E-05,3.30974E-05,3.12358E-05,3.17892E-05,3.28948E-05,3.97528E-05,3.30713E-05,
,6.87715E-05,6.45394E-05,6.2451E-05,6.32544E-05,5.29125E-05,8.91369E-05,6.90028E-05,4.95892E-05,8.41917E-05,6.44081E-05,6.10171E-05,4.6122E-05,3.86913E-05,6.2433E-05,5.54211E-05,7.07229E-05,6.0685E-05,1.89072E-05,6.94112E-05,4.74235E-05,5.6938E-05,7.32632E-05,6.4989E-05,3.91515E-05,4.82844E-05,6.72727E-05,4.1516E-05,4.31348E-05,3.35666E-05,0.000149174,8.19348E-05,4.24249E-05,5.47026E-05,4.93738E-05,5.95448E-05,7.92016E-05,5.87849E-05,6.7474E-05,4.52642E-05,4.09573E-05,7.55796E-05,4.95103E-05,
,6.14899E-05,6.2762E-05,5.31618E-05,7.09674E-05,5.20532E-05,8.63536E-05,6.61256E-05,4.87585E-05,8.28189E-05,6.46218E-05,5.95079E-05,4.1109E-05,3.44107E-05,6.05971E-05,5.0934E-05,6.86786E-05,6.26008E-05,1.50224E-05,6.62494E-05,4.07604E-05,5.89529E-05,7.59791E-05,5.8601E-05,2.97679E-05,5.15055E-05,6.5957E-05,4.09085E-05,4.05576E-05,3.40174E-05,8.19348E-05,0.000198354,4.53148E-05,5.43697E-05,4.28295E-05,5.80857E-05,7.55581E-05,5.38288E-05,6.42882E-05,5.02492E-05,3.79044E-05,7.54557E-05,4.57911E-05,
,3.57679E-05,4.3016E-05,3.21941E-05,4.43429E-05,3.63233E-05,4.57907E-05,4.33019E-05,3.43616E-05,4.56621E-05,3.35761E-05,3.27799E-05,3.82594E-05,3.05694E-05,3.4106E-05,4.00396E-05,3.64384E-05,4.12008E-05,2.44157E-05,3.95006E-05,3.14548E-05,3.96119E-05,3.91192E-05,3.0197E-05,2.81119E-05,3.6872E-05,4.43342E-05,3.88079E-05,3.7144E-05,3.47026E-05,4.24249E-05,4.53148E-05,9.90924E-05,3.56027E-05,3.48849E-05,4.16236E-05,4.36831E-05,3.61127E-05,3.70406E-05,2.89628E-05,2.57347E-05,4.61793E-05,3.71186E-05,
,8.26111E-05,8.36663E-05,5.27737E-05,5.5651E-05,4.85513E-05,6.0749E-05,6.06441E-05,7.42594E-05,6.49992E-05,6.51506E-05,4.89943E-05,3.97204E-05,3.17486E-05,4.80747E-05,4.66826E-05,5.37311E-05,5.45139E-05,2.44498E-05,5.41772E-05,3.84362E-05,5.08084E-05,4.8979E-05,4.30233E-05,2.93432E-05,4.39068E-05,5.27371E-05,5.70767E-05,3.95334E-05,3.40103E-05,5.47026E-05,5.43697E-05,3.56027E-05,0.000133801,4.16768E-05,5.30601E-05,5.5572E-05,5.30661E-05,5.57308E-05,4.00379E-05,3.12138E-05,5.5423E-05,4.70269E-05,
,4.00478E-05,4.23715E-05,5.27658E-05,4.64963E-05,3.85814E-05,4.41669E-05,4.40566E-05,3.83259E-05,5.12922E-05,3.92738E-05,4.43831E-05,5.48678E-05,5.47256E-05,4.0615E-05,4.28241E-05,4.40145E-05,3.96989E-05,3.79516E-05,4.33452E-05,4.30337E-05,3.9592E-05,5.12091E-05,4.37507E-05,3.71436E-05,7.1563E-05,4.41912E-05,3.75807E-05,5.67551E-05,4.4654E-05,4.93738E-05,4.28295E-05,3.48849E-05,4.16768E-05,0.000110758,4.19965E-05,4.04913E-05,3.92537E-05,3.96235E-05,4.67487E-05,3.819E-05,4.76548E-05,4.16371E-05,
,6.75406E-05,6.38412E-05,5.43162E-05,6.16813E-05,5.48929E-05,7.6199E-05,6.2652E-05,5.33251E-05,7.65746E-05,5.10164E-05,5.75198E-05,4.13661E-05,2.99343E-05,5.80721E-05,5.84356E-05,7.67692E-05,5.89428E-05,2.31888E-05,7.42315E-05,3.56917E-05,6.51923E-05,6.05425E-05,6.03212E-05,2.49858E-05,3.9533E-05,7.86032E-05,5.28865E-05,4.09245E-05,3.65347E-05,5.95448E-05,5.80857E-05,4.16236E-05,5.30601E-05,4.19965E-05,0.00010712,7.14648E-05,6.04941E-05,7.18359E-05,3.77097E-05,3.86165E-05,7.02908E-05,5.54787E-05,
,7.74214E-05,7.31104E-05,8.05586E-05,7.38381E-05,7.42323E-05,0.00011023,9.61364E-05,5.38341E-05,0.000126568,7.62457E-05,6.87425E-05,4.09156E-05,2.49443E-05,7.15436E-05,9.97391E-05,0.000116086,8.14781E-05,5.48827E-06,0.000108459,4.27566E-05,7.79548E-05,8.21151E-05,8.90128E-05,3.49094E-05,4.38195E-05,9.1249E-05,5.14266E-05,4.35347E-05,3.19905E-05,7.92016E-05,7.55581E-05,4.36831E-05,5.5572E-05,4.04913E-05,7.14648E-05,0.00027043,9.12586E-05,8.5338E-05,4.76829E-05,4.9633E-05,0.000105292,8.92013E-05,
,6.34293E-05,6.20012E-05,6.18489E-05,5.69656E-05,5.20795E-05,7.64568E-05,8.67883E-05,4.91431E-05,8.66769E-05,4.69418E-05,4.96474E-05,3.92606E-05,2.64579E-05,5.61534E-05,6.82355E-05,8.33562E-05,7.25081E-05,1.44621E-05,7.86252E-05,3.29213E-05,5.69601E-05,5.91539E-05,6.44324E-05,2.4301E-05,3.62359E-05,6.85336E-05,4.44344E-05,3.66188E-05,3.30974E-05,5.87849E-05,5.38288E-05,3.61127E-05,5.30661E-05,3.92537E-05,6.04941E-05,9.12586E-05,0.000115209,6.52711E-05,4.00552E-05,3.42476E-05,7.24497E-05,6.18848E-05,
,7.30091E-05,6.67946E-05,6.07126E-05,6.18544E-05,6.01767E-05,9.04717E-05,6.9619E-05,5.10519E-05,9.35112E-05,6.06707E-05,6.27609E-05,4.11883E-05,2.37715E-05,6.52314E-05,7.00731E-05,9.51741E-05,6.90768E-05,1.555E-05,8.55184E-05,3.82446E-05,6.61911E-05,6.85435E-05,6.82662E-05,2.52941E-05,3.95381E-05,8.02784E-05,4.78034E-05,3.90327E-05,3.12358E-05,6.7474E-05,6.42882E-05,3.70406E-05,5.57308E-05,3.96235E-05,7.18359E-05,8.5338E-05,6.52711E-05,0.000131188,3.51432E-05,4.00952E-05,7.99203E-05,6.02939E-05,
,4.4023E-05,4.26844E-05,4.06281E-05,4.49997E-05,3.35382E-05,4.09083E-05,4.80288E-05,3.93172E-05,5.21535E-05,4.20777E-05,4.12446E-05,4.04481E-05,4.1394E-05,4.04191E-05,3.75857E-05,4.11664E-05,3.75273E-05,2.89464E-05,4.07037E-05,4.04173E-05,3.94324E-05,4.6489E-05,3.63881E-05,4.13951E-05,5.41262E-05,4.30806E-05,3.48324E-05,4.08765E-05,3.17892E-05,4.52642E-05,5.02492E-05,2.89628E-05,4.00379E-05,4.67487E-05,3.77097E-05,4.76829E-05,4.00552E-05,3.51432E-05,0.000122607,3.45208E-05,4.28074E-05,3.38197E-05,
