,AAPL,ABBV,ABT,ADP,AEO,AFL,AMD,AMZN,AOS,APD,AVGO,BDX,BEN,BMRN,BMY,CAH,CELG,CINF,CL,CMCSA,CVS,CVX,ETP,F,FCX,FOXA,GD,GE,GILD,GM,GOOG,GPC,HCP,IBM,INTC,IOVA,ITW,JPM,LMT,M,MA,MCHP,MCK,MDT,MMM,MSFT,MU,NAK,NFLX,NTDOY,NUE,NVDA,NWL,PEP,PFE,PX,PXD,QCOM,ROP,SLB,SYY,T,TJX,TROW,TSLA,UNH,V,VZ,WMT,XOM,
,4.86822E-05,7.71758E-05,7.80818E-05,5.3907E-05,3.36334E-05,4.50489E-05,8.46126E-05,6.23295E-05,6.23571E-05,5.25583E-05,7.45173E-05,0.000120847,5.95978E-05,8.19383E-05,5.87551E-05,6.18092E-05,7.77988E-05,4.80913E-05,3.85739E-05,4.40885E-05,5.11603E-05,4.4292E-05,4.62051E-05,4.31351E-05,8.7416E-05,4.85883E-05,5.1376E-05,4.56006E-05,6.50288E-05,4.9298E-05,6.61055E-05,4.69131E-05,3.14526E-05,4.79545E-05,5.96882E-05,7.56738E-05,5.13152E-05,5.50292E-05,3.88545E-05,2.85196E-05,6.85384E-05,6.59651E-05,5.5268E-05,7.46084E-05,5.35346E-05,6.56207E-05,8.463E-05,2.45813E-05,8.27668E-05,5.34862E-05,5.4046E-05,6.46297E-05,3.95115E-05,3.542E-05,5.43557E-05,4.92557E-05,4.72442E-05,5.71031E-05,5.12102E-05,3.98328E-05,3.93072E-05,3.08221E-05,4.21599E-05,5.35726E-05,6.33485E-05,6.15633E-05,6.49129E-05,3.46503E-05,3.7287E-05,4.3694E-05,
,6.99919E-05,8.70484E-05,9.20217E-05,7.59777E-05,8.22735E-05,8.54181E-05,0.000141424,8.08092E-05,0.000105285,9.27959E-05,0.000111005,5.95978E-05,0.000218547,0.000125013,7.09933E-05,8.65442E-05,0.000114018,8.23833E-05,5.21508E-05,7.94721E-05,6.73145E-05,9.12768E-05,0.000108821,0.000104121,0.00021934,9.20318E-05,8.15113E-05,7.982E-05,0.000100756,9.76159E-05,7.91447E-05,8.98867E-05,3.78938E-05,7.66684E-05,8.9338E-05,0.000115782,9.49031E-05,0.00012479,6.11752E-05,9.35762E-05,9.23981E-05,0.000108986,9.11421E-05,6.50369E-05,7.67164E-05,8.4863E-05,0.000157192,9.66151E-05,0.000102153,7.43076E-05,0.000127012,9.3625E-05,9.85183E-05,4.36414E-05,6.90402E-05,8.69866E-05,0.00012312,9.23089E-05,9.34902E-05,9.48815E-05,5.19797E-05,5.17817E-05,7.11391E-05,0.000140445,9.93866E-05,7.51871E-05,8.65174E-05,5.28686E-05,4.54879E-05,8.02338E-05,
,9.19606E-05,0.000165968,0.000121834,8.00884E-05,7.91316E-05,6.5377E-05,0.000179771,0.000111276,0.000111713,8.69493E-05,0.000159993,8.19383E-05,0.000125013,0.000567288,0.000133256,0.000115894,0.000248675,6.47872E-05,3.15148E-05,7.49466E-05,7.61244E-05,5.1365E-05,0.000121576,9.60779E-05,0.000132708,9.4091E-05,7.49133E-05,6.16341E-05,0.000189968,8.57693E-05,0.000100594,7.18073E-05,3.60123E-05,6.10402E-05,9.6238E-05,0.000244132,7.88889E-05,0.000110795,5.63432E-05,8.72822E-05,0.000108883,0.000121772,0.000123741,9.61273E-05,6.42505E-05,8.23508E-05,0.0001795,4.18177E-05,0.0001408,5.11595E-05,9.43197E-05,0.00013655,0.000101245,2.87045E-05,9.94033E-05,6.06906E-05,7.91656E-05,0.000105273,8.46785E-05,4.98512E-05,4.5891E-05,2.64421E-05,6.29739E-05,9.87086E-05,0.00013855,9.63873E-05,0.000102235,3.06696E-05,3.18978E-05,4.63046E-05,
,4.1896E-05,0.000102293,7.43819E-05,5.19362E-05,4.44978E-05,4.69319E-05,6.06744E-05,5.47865E-05,5.77282E-05,5.34466E-05,5.60928E-05,5.87551E-05,7.09933E-05,0.000133256,0.000242882,8.47221E-05,0.000136322,4.80693E-05,4.48376E-05,5.0019E-05,5.2166E-05,4.47103E-05,3.05842E-05,5.65309E-05,8.31681E-05,4.89223E-05,5.59019E-05,4.93224E-05,0.000104618,4.94597E-05,4.99628E-05,4.7628E-05,3.39368E-05,3.89977E-05,4.83019E-05,9.90602E-05,5.22545E-05,6.28542E-05,5.00499E-05,4.28609E-05,7.09915E-05,5.78099E-05,8.88239E-05,6.43117E-05,4.87055E-05,5.05204E-05,7.81398E-05,-1.42066E-05,6.82554E-05,4.16112E-05,5.82281E-05,5.66929E-05,5.94179E-05,3.57333E-05,7.19768E-05,4.29709E-05,5.58924E-05,5.95079E-05,5.16935E-05,4.47071E-05,4.14144E-05,3.05333E-05,4.39997E-05,6.43894E-05,7.42062E-05,6.10499E-05,6.66248E-05,3.30658E-05,3.65475E-05,3.99129E-05,
,4.90491E-05,0.000100505,8.173E-05,6.23905E-05,6.37025E-05,5.91869E-05,8.04479E-05,5.94025E-05,7.0052E-05,5.84535E-05,7.69915E-05,6.18092E-05,8.65442E-05,0.000115894,8.47221E-05,0.000250133,0.000117528,5.58179E-05,3.89155E-05,6.22132E-05,9.62687E-05,5.20548E-05,5.90295E-05,6.25485E-05,0.000103234,5.8286E-05,5.56163E-05,5.85658E-05,9.45533E-05,6.09972E-05,6.36953E-05,6.24502E-05,2.4838E-05,5.36658E-05,6.04013E-05,7.98007E-05,5.39087E-05,7.92166E-05,4.62341E-05,7.02112E-05,6.17215E-05,6.69731E-05,0.000177078,6.50547E-05,5.0798E-05,6.10415E-05,9.24426E-05,3.77334E-06,7.45281E-05,4.24379E-05,7.66251E-05,5.74995E-05,8.32263E-05,3.0121E-05,7.26422E-05,4.66112E-05,6.81535E-05,6.43617E-05,6.00288E-05,4.85952E-05,4.17672E-05,3.42789E-05,5.36837E-05,7.87432E-05,8.88863E-05,7.11139E-05,5.54046E-05,4.19493E-05,4.31968E-05,5.14466E-05,
,7.60293E-05,0.000151528,0.00010701,7.35576E-05,7.16346E-05,6.62782E-05,0.000110594,9.18211E-05,9.30042E-05,7.43607E-05,0.000119001,7.77988E-05,0.000114018,0.000248675,0.000136322,0.000117528,0.000367163,5.78186E-05,4.71871E-05,8.439E-05,7.42822E-05,6.82181E-05,7.46031E-05,8.42863E-05,0.000156257,8.38153E-05,7.59153E-05,7.22141E-05,0.000183909,7.57624E-05,9.8456E-05,6.7321E-05,3.72357E-05,5.97079E-05,7.70458E-05,0.000180624,7.09932E-05,9.70766E-05,6.54939E-05,6.70505E-05,9.84758E-05,8.83592E-05,0.000126305,8.81229E-05,6.62136E-05,8.73201E-05,0.000149983,3.62129E-05,0.000131319,4.56183E-05,8.40213E-05,9.89435E-05,8.94803E-05,3.63638E-05,9.30359E-05,5.81471E-05,7.92982E-05,9.81721E-05,7.78222E-05,6.05039E-05,4.97353E-05,3.64633E-05,5.97279E-05,9.0253E-05,0.000118329,8.65509E-05,8.72724E-05,3.98617E-05,4.58664E-05,5.76366E-05,
,3.96706E-05,5.05158E-05,6.07829E-05,5.87675E-05,4.91009E-05,6.28427E-05,6.93023E-05,4.49908E-05,6.68178E-05,6.03552E-05,5.70893E-05,4.80913E-05,8.23833E-05,6.47872E-05,4.80693E-05,5.58179E-05,5.78186E-05,0.00010842,4.59128E-05,5.90172E-05,4.82414E-05,5.64102E-05,4.03247E-05,5.91892E-05,9.39198E-05,5.30762E-05,6.04472E-05,5.43193E-05,5.39398E-05,6.1926E-05,4.73292E-05,6.41573E-05,3.07218E-05,5.21476E-05,5.53452E-05,5.95877E-05,6.47041E-05,8.06899E-05,4.72841E-05,5.68915E-05,5.93646E-05,5.61587E-05,4.86156E-05,4.92271E-05,5.76945E-05,5.6248E-05,6.78939E-05,6.25445E-06,5.66182E-05,4.66091E-05,6.87939E-05,5.61228E-05,5.50095E-05,3.84145E-05,4.76453E-05,4.97795E-05,5.61037E-05,5.19454E-05,6.29276E-05,5.10622E-05,4.08643E-05,4.35301E-05,4.97103E-05,7.48476E-05,4.39913E-05,5.39509E-05,5.75652E-05,4.31643E-05,3.92464E-05,5.04399E-05,
,3.54786E-05,3.34715E-05,4.73103E-05,4.65043E-05,1.91805E-05,4.04465E-05,5.01567E-05,4.15798E-05,4.21228E-05,4.90937E-05,4.18544E-05,3.85739E-05,5.21508E-05,3.15148E-05,4.48376E-05,3.89155E-05,4.71871E-05,4.59128E-05,9.90136E-05,3.98091E-05,4.44367E-05,4.29715E-05,2.61407E-05,4.02611E-05,5.9808E-05,3.41893E-05,3.44615E-05,3.84113E-05,3.53012E-05,4.04944E-05,3.85436E-05,4.95876E-05,4.78977E-05,4.08283E-05,4.10902E-05,3.30175E-05,4.39985E-05,4.04866E-05,3.30344E-05,3.39121E-05,4.92866E-05,3.9373E-05,3.73352E-05,3.97958E-05,4.14524E-05,4.59027E-05,5.40812E-05,4.7306E-06,3.31487E-05,2.97498E-05,4.07987E-05,3.40116E-05,5.79436E-05,5.42487E-05,3.35732E-05,3.91516E-05,3.99966E-05,3.32894E-05,4.12886E-05,3.7994E-05,4.04601E-05,3.95354E-05,4.15982E-05,4.37257E-05,3.37074E-05,3.70904E-05,4.78299E-05,3.98014E-05,4.26692E-05,3.93072E-05,
,5.10872E-05,6.57303E-05,5.79112E-05,6.24672E-05,5.28848E-05,5.52435E-05,7.33296E-05,5.89612E-05,6.26667E-05,5.64813E-05,7.27571E-05,4.40885E-05,7.94721E-05,7.49466E-05,5.0019E-05,6.22132E-05,8.439E-05,5.90172E-05,3.98091E-05,0.000164163,5.51369E-05,5.6897E-05,6.19043E-05,6.27394E-05,0.000115738,8.28242E-05,5.62833E-05,5.81092E-05,6.82915E-05,6.10683E-05,5.67676E-05,5.90547E-05,3.36641E-05,5.04112E-05,6.07467E-05,6.2131E-05,5.79506E-05,7.45764E-05,4.59544E-05,5.66607E-05,6.1948E-05,5.97694E-05,5.39604E-05,5.11886E-05,5.54609E-05,6.3628E-05,8.88494E-05,2.57169E-05,6.61037E-05,4.07223E-05,7.66336E-05,6.9934E-05,8.13629E-05,3.73198E-05,4.77489E-05,5.34186E-05,7.79071E-05,6.1166E-05,5.92005E-05,5.41819E-05,3.90162E-05,5.15887E-05,5.0807E-05,6.76561E-05,7.67972E-05,5.48173E-05,5.56197E-05,5.08929E-05,3.7132E-05,5.60742E-05,
,3.87772E-05,6.36998E-05,6.11018E-05,5.06247E-05,5.00724E-05,4.61016E-05,4.42218E-05,4.08917E-05,6.08499E-05,4.9612E-05,5.45809E-05,5.11603E-05,6.73145E-05,7.61244E-05,5.2166E-05,9.62687E-05,7.42822E-05,4.82414E-05,4.44367E-05,5.51369E-05,0.000171635,4.56245E-05,4.88851E-05,4.91908E-05,6.64594E-05,4.95985E-05,5.15122E-05,5.30575E-05,7.17996E-05,4.5006E-05,4.73164E-05,5.40565E-05,3.28897E-05,4.34243E-05,4.47856E-05,5.14048E-05,5.07324E-05,5.9446E-05,4.3013E-05,4.99773E-05,5.27747E-05,4.16327E-05,9.46167E-05,5.40162E-05,4.75601E-05,5.13461E-05,6.18379E-05,-1.49107E-05,5.04656E-05,3.42325E-05,5.83349E-05,3.5659E-05,6.51932E-05,4.02976E-05,5.79195E-05,4.39441E-05,4.75771E-05,4.70305E-05,4.66955E-05,4.29866E-05,4.06696E-05,3.68942E-05,5.59466E-05,6.49725E-05,5.62072E-05,6.69598E-05,5.34577E-05,4.61826E-05,5.51927E-05,4.23435E-05,
,5.07828E-05,6.27617E-05,5.89069E-05,5.60835E-05,6.06349E-05,5.93805E-05,9.86627E-05,5.75292E-05,7.26168E-05,6.8393E-05,6.47903E-05,4.4292E-05,9.12768E-05,5.1365E-05,4.47103E-05,5.20548E-05,6.82181E-05,5.64102E-05,4.29715E-05,5.6897E-05,4.56245E-05,0.000177057,0.000118766,8.1499E-05,0.000229375,6.23769E-05,5.08801E-05,7.30645E-05,5.73335E-05,7.23159E-05,5.08173E-05,6.26694E-05,3.54305E-05,6.01519E-05,6.99375E-05,7.82098E-05,6.85904E-05,8.48706E-05,3.67154E-05,5.68975E-05,6.61588E-05,7.26074E-05,4.6589E-05,4.637E-05,5.83642E-05,6.675E-05,0.000105533,0.00010424,6.09556E-05,6.16093E-05,9.94249E-05,6.47128E-05,6.38114E-05,3.5585E-05,4.56988E-05,6.84685E-05,0.000173755,6.79063E-05,6.97973E-05,0.00012962,3.74654E-05,4.37497E-05,4.35777E-05,7.82837E-05,7.16976E-05,5.122E-05,6.00825E-05,4.78775E-05,3.01141E-05,0.000116459,
,6.49756E-05,7.30052E-05,5.17609E-05,4.68277E-05,4.50875E-05,5.75702E-05,0.000140419,7.5133E-05,8.48462E-05,8.43664E-05,8.3742E-05,4.62051E-05,0.000108821,0.000121576,3.05842E-05,5.90295E-05,7.46031E-05,4.03247E-05,2.61407E-05,6.19043E-05,4.88851E-05,0.000118766,0.000486092,8.80545E-05,0.000302163,6.93943E-05,5.25693E-05,6.74946E-05,6.66637E-05,7.31437E-05,5.07849E-05,4.83441E-05,5.16914E-05,6.12144E-05,6.78553E-05,0.000160793,6.53346E-05,8.44314E-05,3.09891E-05,6.04559E-05,7.01107E-05,8.05881E-05,6.6799E-05,5.02397E-05,4.80607E-05,7.24052E-05,0.000150215,0.000126255,6.29659E-05,6.17931E-05,0.000106328,9.1885E-05,8.04191E-05,2.06266E-05,3.78392E-05,7.14155E-05,0.000180907,6.92129E-05,6.42778E-05,0.000132447,2.58651E-05,3.70012E-05,4.62498E-05,8.64121E-05,0.000113548,4.97939E-05,7.0808E-05,3.79531E-05,2.72998E-05,9.50268E-05,
