,PORT VALUE,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ABBV,ABT,ADM,ADP,AFL,AOS,APD,BDX,BEN,CAH,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,FRT,GD,GPC,GWW,HCP,HRL,ITW,JNJ,KMB,KO,LEG,LOW,MCD,MDT,MKC,MMM,NUE,PX,ROP,SYY,T,TROW,XOM,
,0.000768516,0.000514131,0.000145277,0.000732003,0.000377668,0.001013639,0.000417619,0.000713998,-0.000385392,-5.6003E-05,0.000375647,2.60732E-06,0.000399555,0.001177659,9.37972E-05,0.000158458,0.000357226,0.000355263,0.000115532,8.07801E-05,0.000553756,0.000159199,0.000338824,-0.00031987,0.000438092,0.000542607,0.000228072,7.09498E-06,8.61262E-05,0.000343003,0.00084023,0.000490038,0.000407738,0.000437951,0.000374786,0.000364187,0.000224676,0.000720157,0.000644712,-6.36156E-05,0.000492317,-0.000162762,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ABBV,ABT,ADM,ADP,AFL,AOS,APD,BDX,BEN,CAH,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,FRT,GD,GPC,GWW,HCP,HRL,ITW,JNJ,KMB,KO,LEG,LOW,MCD,MDT,MKC,MMM,NUE,PX,ROP,SYY,T,TROW,XOM,
,7.86463E-05,7.99381E-05,7.69784E-05,7.65309E-05,6.97006E-05,0.000196247,8.45935E-05,6.57744E-05,0.000108655,7.31696E-05,7.05245E-05,4.61876E-05,3.69035E-05,7.85609E-05,8.01419E-05,0.000106308,8.24298E-05,9.92564E-06,9.47329E-05,4.58243E-05,7.83539E-05,7.9592E-05,7.92587E-05,3.12423E-05,4.61185E-05,9.64234E-05,5.76093E-05,4.62938E-05,3.37133E-05,9.26929E-05,9.01023E-05,5.0217E-05,6.45896E-05,4.75893E-05,7.98951E-05,0.000119439,8.14544E-05,9.57671E-05,4.59609E-05,4.15435E-05,9.98333E-05,6.75759E-05,
,6.28837E-05,7.39156E-05,7.03128E-05,6.28978E-05,5.9657E-05,8.45935E-05,0.000146626,5.28403E-05,9.45191E-05,5.90557E-05,6.32573E-05,5.17365E-05,3.65732E-05,6.59307E-05,7.38786E-05,8.98169E-05,7.7721E-05,2.07252E-05,8.88607E-05,4.23573E-05,6.76828E-05,6.59175E-05,6.95179E-05,3.08375E-05,4.1602E-05,7.77339E-05,4.88132E-05,4.57255E-05,3.9299E-05,6.90199E-05,7.03351E-05,4.74815E-05,6.44849E-05,4.38286E-05,6.43674E-05,0.000100235,9.04123E-05,7.17182E-05,4.85714E-05,3.9981E-05,7.99697E-05,6.65901E-05,
,7.95805E-05,8.23872E-05,4.64085E-05,5.4999E-05,4.53489E-05,6.57744E-05,5.28403E-05,0.000129383,5.86723E-05,6.34432E-05,4.9754E-05,3.85385E-05,2.93104E-05,5.05055E-05,4.6916E-05,4.64329E-05,5.02645E-05,2.66859E-05,4.84552E-05,4.07428E-05,5.26586E-05,4.56569E-05,4.33109E-05,3.1299E-05,4.00897E-05,5.31687E-05,5.35981E-05,3.74391E-05,3.47333E-05,4.94029E-05,4.99652E-05,3.65792E-05,7.94115E-05,3.95797E-05,5.54122E-05,5.51372E-05,5.06313E-05,5.32675E-05,4.03655E-05,3.08559E-05,5.20296E-05,4.45417E-05,
,8.67798E-05,9.61409E-05,0.000103075,7.69241E-05,8.51448E-05,0.000108655,9.45191E-05,5.86723E-05,0.000224875,8.98737E-05,8.49774E-05,5.12635E-05,3.04648E-05,7.88029E-05,0.000100661,0.000124347,8.28788E-05,5.49573E-06,0.000115816,4.08554E-05,8.27433E-05,9.07561E-05,8.49152E-05,3.74972E-05,4.77764E-05,9.79285E-05,6.0577E-05,4.894E-05,4.10016E-05,8.47885E-05,8.6055E-05,4.8557E-05,6.60873E-05,4.92518E-05,7.68871E-05,0.000136574,9.15061E-05,9.80852E-05,4.9711E-05,5.22211E-05,0.00014666,8.70464E-05,
,0.000102203,8.54212E-05,5.46327E-05,6.29556E-05,5.72313E-05,7.31696E-05,5.90557E-05,6.34432E-05,8.98737E-05,0.000261475,5.80382E-05,3.81259E-05,3.03319E-05,5.13798E-05,5.35244E-05,5.09676E-05,5.39451E-05,1.60148E-05,5.58701E-05,3.91795E-05,5.38177E-05,5.88862E-05,6.54017E-05,3.00953E-05,4.09448E-05,5.26132E-05,6.21186E-05,4.13014E-05,2.806E-05,6.74443E-05,7.04032E-05,3.42267E-05,6.86087E-05,3.90242E-05,5.26018E-05,7.94119E-05,4.82715E-05,5.96236E-05,4.04417E-05,3.47222E-05,7.93411E-05,5.25836E-05,
,4.99084E-05,6.36683E-05,5.82259E-05,6.15038E-05,6.4704E-05,7.05245E-05,6.32573E-05,4.9754E-05,8.49774E-05,5.80382E-05,0.00011368,4.77385E-05,3.9919E-05,6.20355E-05,6.1341E-05,7.3136E-05,5.7143E-05,2.62611E-05,6.85941E-05,4.59718E-05,6.31699E-05,6.73719E-05,5.93617E-05,3.3234E-05,4.79836E-05,6.88833E-05,4.81257E-05,4.77418E-05,3.77556E-05,6.25188E-05,6.42362E-05,3.58581E-05,5.14441E-05,4.48291E-05,6.15461E-05,7.39993E-05,5.25706E-05,6.58908E-05,4.32555E-05,4.59891E-05,7.69763E-05,5.45605E-05,
,3.11595E-05,4.78027E-05,5.29208E-05,4.86707E-05,4.11015E-05,4.61876E-05,5.17365E-05,3.85385E-05,5.12635E-05,3.81259E-05,4.77385E-05,0.000104171,6.71135E-05,4.00378E-05,4.59884E-05,4.8836E-05,4.77321E-05,3.88853E-05,4.07347E-05,4.87239E-05,3.56456E-05,5.04051E-05,3.67749E-05,4.95837E-05,5.6178E-05,4.65881E-05,4.34412E-05,7.25083E-05,4.80479E-05,4.72573E-05,4.41063E-05,4.03837E-05,4.13392E-05,5.55362E-05,4.21405E-05,4.29151E-05,4.06517E-05,4.13902E-05,4.10835E-05,4.00032E-05,4.34455E-05,4.13173E-05,
,2.50441E-05,3.33182E-05,3.61837E-05,3.80483E-05,2.95973E-05,3.69035E-05,3.65732E-05,2.93104E-05,3.04648E-05,3.03319E-05,3.9919E-05,6.71135E-05,0.000112356,3.34563E-05,3.28903E-05,2.58726E-05,3.09107E-05,4.06121E-05,2.37706E-05,4.99018E-05,2.7314E-05,3.85244E-05,2.19586E-05,4.7486E-05,6.53271E-05,3.15728E-05,3.61201E-05,7.52985E-05,4.40029E-05,4.04896E-05,3.62605E-05,3.29343E-05,3.39627E-05,5.81583E-05,3.11828E-05,2.66256E-05,2.73164E-05,2.30446E-05,4.41289E-05,4.21206E-05,3.2751E-05,2.85532E-05,
,6.73886E-05,6.65756E-05,5.83475E-05,6.69521E-05,5.41697E-05,7.85609E-05,6.59307E-05,5.05055E-05,7.88029E-05,5.13798E-05,6.20355E-05,4.00378E-05,3.34563E-05,0.000142315,5.70031E-05,7.27996E-05,6.01957E-05,2.23504E-05,6.92704E-05,3.95822E-05,6.36997E-05,6.48126E-05,5.43727E-05,2.81928E-05,4.46281E-05,6.8415E-05,4.3724E-05,3.91467E-05,3.09692E-05,6.37881E-05,6.46539E-05,3.63333E-05,5.05056E-05,4.33986E-05,6.06594E-05,7.69424E-05,5.89426E-05,6.79258E-05,4.28304E-05,3.61226E-05,7.08528E-05,5.11658E-05,
,6.74369E-05,6.28245E-05,8.45802E-05,6.00303E-05,6.45275E-05,8.01419E-05,7.38786E-05,4.6916E-05,0.000100661,5.35244E-05,6.1341E-05,4.59884E-05,3.28903E-05,5.70031E-05,0.000196272,0.000114374,7.73891E-05,1.81653E-05,9.72652E-05,3.80693E-05,5.40761E-05,6.76023E-05,7.32718E-05,3.97104E-05,3.98388E-05,7.54107E-05,4.96555E-05,4.45829E-05,3.86174E-05,5.81771E-05,5.57798E-05,4.3562E-05,5.07425E-05,4.52032E-05,6.28438E-05,0.000111059,7.56532E-05,7.61874E-05,4.00499E-05,4.76762E-05,8.54097E-05,0.00012911,
,5.65529E-05,7.03848E-05,9.03042E-05,7.0609E-05,6.94999E-05,0.000106308,8.98169E-05,4.64329E-05,0.000124347,5.09676E-05,7.3136E-05,4.8836E-05,2.58726E-05,7.27996E-05,0.000114374,0.000219013,8.6178E-05,7.4671E-06,0.000134641,3.26135E-05,7.81525E-05,8.72536E-05,9.62565E-05,3.23517E-05,3.9031E-05,0.00010711,4.79373E-05,4.39972E-05,3.50872E-05,7.06994E-05,7.18486E-05,3.94405E-05,5.3813E-05,4.45017E-05,7.93027E-05,0.000126735,8.9481E-05,0.000100245,4.28435E-05,4.91644E-05,0.000102718,9.21303E-05,
,6.14553E-05,6.56902E-05,6.83383E-05,6.1539E-05,5.53403E-05,8.24298E-05,7.7721E-05,5.02645E-05,8.28788E-05,5.39451E-05,5.7143E-05,4.77321E-05,3.09107E-05,6.01957E-05,7.73891E-05,8.6178E-05,0.000120474,1.33794E-05,7.64458E-05,3.42252E-05,5.76543E-05,6.31276E-05,6.12087E-05,2.60386E-05,4.04271E-05,7.2375E-05,4.53154E-05,4.26223E-05,3.58638E-05,5.96221E-05,6.41984E-05,4.47018E-05,5.64021E-05,4.14103E-05,6.00295E-05,8.60094E-05,7.60747E-05,7.02413E-05,3.78722E-05,3.81169E-05,7.27752E-05,6.67992E-05,
,1.84354E-05,2.11742E-05,2.19178E-05,2.8507E-05,1.62871E-05,9.92564E-06,2.07252E-05,2.66859E-05,5.49573E-06,1.60148E-05,2.62611E-05,3.88853E-05,4.06121E-05,2.23504E-05,1.81653E-05,7.4671E-06,1.33794E-05,0.00010477,1.21451E-05,5.34572E-05,1.65968E-05,1.91839E-05,1.1669E-05,6.00374E-05,4.33202E-05,1.80209E-05,2.52536E-05,3.81805E-05,3.57205E-05,1.84741E-05,1.49641E-05,2.56152E-05,2.62291E-05,3.99875E-05,2.33088E-05,3.52645E-06,1.41699E-05,1.50288E-05,2.98738E-05,2.97142E-05,7.49766E-06,2.02726E-05,
,6.77796E-05,7.16151E-05,7.80932E-05,6.73623E-05,6.73288E-05,9.47329E-05,8.88607E-05,4.84552E-05,0.000115816,5.58701E-05,6.85941E-05,4.07347E-05,2.37706E-05,6.92704E-05,9.72652E-05,0.000134641,7.64458E-05,1.21451E-05,0.000172119,3.63351E-05,7.59978E-05,8.2772E-05,9.62624E-05,2.68061E-05,3.58813E-05,9.91342E-05,4.85911E-05,3.75802E-05,3.44022E-05,7.02874E-05,6.86801E-05,4.32841E-05,5.63857E-05,4.3928E-05,7.75775E-05,0.000118168,8.55492E-05,8.99806E-05,4.20653E-05,4.60841E-05,9.40983E-05,8.08396E-05,
,4.75444E-05,4.32089E-05,4.33139E-05,4.84454E-05,3.27206E-05,4.58243E-05,4.23573E-05,4.07428E-05,4.08554E-05,3.91795E-05,4.59718E-05,4.87239E-05,4.99018E-05,3.95822E-05,3.80693E-05,3.26135E-05,3.42252E-05,5.34572E-05,3.63351E-05,0.000121284,3.08602E-05,4.84536E-05,2.77308E-05,9.18151E-05,5.35619E-05,3.58444E-05,3.32999E-05,4.941E-05,3.46817E-05,4.78316E-05,4.27093E-05,3.35725E-05,4.04884E-05,4.4607E-05,3.56469E-05,4.22696E-05,3.29165E-05,3.83321E-05,4.16571E-05,3.61674E-05,4.3171E-05,3.84202E-05,
,5.74646E-05,6.85847E-05,5.40326E-05,6.05433E-05,5.55679E-05,7.83539E-05,6.76828E-05,5.26586E-05,8.27433E-05,5.38177E-05,6.31699E-05,3.56456E-05,2.7314E-05,6.36997E-05,5.40761E-05,7.81525E-05,5.76543E-05,1.65968E-05,7.59978E-05,3.08602E-05,0.000126883,5.95796E-05,6.81436E-05,2.36225E-05,3.93396E-05,7.54398E-05,4.96067E-05,3.99001E-05,2.97819E-05,5.67532E-05,6.27778E-05,4.21375E-05,5.23808E-05,4.0197E-05,6.77754E-05,8.29854E-05,5.90178E-05,6.85696E-05,4.03414E-05,3.60435E-05,7.00058E-05,4.95838E-05,
,6.28967E-05,6.54975E-05,6.1938E-05,6.71278E-05,5.68456E-05,7.9592E-05,6.59175E-05,4.56569E-05,9.07561E-05,5.88862E-05,6.73719E-05,5.04051E-05,3.85244E-05,6.48126E-05,6.76023E-05,8.72536E-05,6.31276E-05,1.91839E-05,8.2772E-05,4.84536E-05,5.95796E-05,0.000140633,7.97499E-05,3.38217E-05,5.00962E-05,7.50435E-05,4.40535E-05,4.80036E-05,3.43675E-05,7.30046E-05,7.95174E-05,3.98753E-05,4.84143E-05,5.11576E-05,6.13521E-05,8.43518E-05,6.04056E-05,6.95998E-05,4.54272E-05,4.18621E-05,8.22947E-05,5.67152E-05,
,4.98326E-05,6.38291E-05,5.82717E-05,4.83732E-05,5.31415E-05,7.92587E-05,6.95179E-05,4.33109E-05,8.49152E-05,6.54017E-05,5.93617E-05,3.67749E-05,2.19586E-05,5.43727E-05,7.32718E-05,9.62565E-05,6.12087E-05,1.1669E-05,9.62624E-05,2.77308E-05,6.81436E-05,7.97499E-05,0.000252422,1.56966E-05,3.39263E-05,7.86225E-05,4.77669E-05,3.97439E-05,2.75126E-05,6.35E-05,5.84155E-05,3.0216E-05,4.20748E-05,4.40672E-05,6.03637E-05,9.13165E-05,6.63391E-05,6.86016E-05,3.62928E-05,4.11599E-05,7.74049E-05,6.14898E-05,
,3.57392E-05,4.02366E-05,4.15348E-05,4.28935E-05,2.86215E-05,3.12423E-05,3.08375E-05,3.1299E-05,3.74972E-05,3.00953E-05,3.3234E-05,4.95837E-05,4.7486E-05,2.81928E-05,3.97104E-05,3.23517E-05,2.60386E-05,6.00374E-05,2.68061E-05,9.18151E-05,2.36225E-05,3.38217E-05,1.56966E-05,0.000209693,4.70505E-05,2.90852E-05,2.64739E-05,4.77039E-05,3.50697E-05,3.92244E-05,3.20379E-05,3.02206E-05,3.11655E-05,3.75115E-05,2.62587E-05,3.50004E-05,2.49465E-05,2.55399E-05,4.36463E-05,4.00707E-05,3.17648E-05,3.33577E-05,
,3.15086E-05,4.1948E-05,4.87247E-05,4.85515E-05,3.46373E-05,4.61185E-05,4.1602E-05,4.00897E-05,4.77764E-05,4.09448E-05,4.79836E-05,5.6178E-05,6.53271E-05,4.46281E-05,3.98388E-05,3.9031E-05,4.04271E-05,4.33202E-05,3.58813E-05,5.35619E-05,3.93396E-05,5.00962E-05,3.39263E-05,4.70505E-05,0.000166567,4.41491E-05,3.93824E-05,5.88348E-05,4.62225E-05,4.66182E-05,5.11466E-05,4.0174E-05,4.33018E-05,7.31252E-05,3.91929E-05,4.38925E-05,3.67651E-05,3.83838E-05,5.54472E-05,4.3536E-05,4.09334E-05,3.5128E-05,
,6.57698E-05,6.934E-05,6.6433E-05,7.17268E-05,6.3449E-05,9.64234E-05,7.77339E-05,5.31687E-05,9.79285E-05,5.26132E-05,6.88833E-05,4.65881E-05,3.15728E-05,6.8415E-05,7.54107E-05,0.00010711,7.2375E-05,1.80209E-05,9.91342E-05,3.58444E-05,7.54398E-05,7.50435E-05,7.86225E-05,2.90852E-05,4.41491E-05,0.000121516,5.31783E-05,4.57866E-05,3.57252E-05,6.82536E-05,6.95674E-05,4.77085E-05,5.46852E-05,4.53195E-05,8.33465E-05,9.79427E-05,7.3827E-05,8.43299E-05,4.60525E-05,4.68918E-05,8.44851E-05,6.3627E-05,
,7.45558E-05,6.55032E-05,4.7336E-05,5.24297E-05,4.5296E-05,5.76093E-05,4.88132E-05,5.35981E-05,6.0577E-05,6.21186E-05,4.81257E-05,4.34412E-05,3.61201E-05,4.3724E-05,4.96555E-05,4.79373E-05,4.53154E-05,2.52536E-05,4.85911E-05,3.32999E-05,4.96067E-05,4.40535E-05,4.77669E-05,2.64739E-05,3.93824E-05,5.31783E-05,9.03497E-05,4.23276E-05,3.36785E-05,4.24991E-05,4.41114E-05,4.25397E-05,6.01912E-05,3.72474E-05,5.5638E-05,5.28811E-05,4.60602E-05,4.95557E-05,3.56081E-05,3.73307E-05,5.5117E-05,4.8489E-05,
,4.13934E-05,4.58953E-05,5.04904E-05,4.67698E-05,3.88563E-05,4.62938E-05,4.57255E-05,3.74391E-05,4.894E-05,4.13014E-05,4.77418E-05,7.25083E-05,7.52985E-05,3.91467E-05,4.45829E-05,4.39972E-05,4.26223E-05,3.81805E-05,3.75802E-05,4.941E-05,3.99001E-05,4.80036E-05,3.97439E-05,4.77039E-05,5.88348E-05,4.57866E-05,4.23276E-05,0.00010752,4.5299E-05,4.38492E-05,4.41397E-05,4.0309E-05,4.14389E-05,5.86283E-05,4.24943E-05,4.73568E-05,3.90213E-05,4.02238E-05,4.14349E-05,4.54086E-05,4.40177E-05,4.1249E-05,
,2.92403E-05,3.73217E-05,4.30603E-05,4.28114E-05,3.28809E-05,3.37133E-05,3.9299E-05,3.47333E-05,4.10016E-05,2.806E-05,3.77556E-05,4.80479E-05,4.40029E-05,3.09692E-05,3.86174E-05,3.50872E-05,3.58638E-05,3.57205E-05,3.44022E-05,3.46817E-05,2.97819E-05,3.43675E-05,2.75126E-05,3.50697E-05,4.62225E-05,3.57252E-05,3.36785E-05,4.5299E-05,7.32846E-05,3.31996E-05,3.49296E-05,3.69231E-05,3.50838E-05,4.53081E-05,3.73803E-05,3.29521E-05,3.47778E-05,3.20687E-05,3.25965E-05,3.38255E-05,3.87661E-05,3.39467E-05,
,6.72858E-05,6.66889E-05,6.52894E-05,6.46452E-05,5.10522E-05,9.26929E-05,6.90199E-05,4.94029E-05,8.47885E-05,6.74443E-05,6.25188E-05,4.72573E-05,4.04896E-05,6.37881E-05,5.81771E-05,7.06994E-05,5.96221E-05,1.84741E-05,7.02874E-05,4.78316E-05,5.67532E-05,7.30046E-05,6.35E-05,3.92244E-05,4.66182E-05,6.82536E-05,4.24991E-05,4.38492E-05,3.31996E-05,0.000152472,8.30158E-05,4.46609E-05,5.69217E-05,5.07739E-05,5.93823E-05,8.22969E-05,6.04722E-05,6.63667E-05,4.5393E-05,4.0049E-05,7.64784E-05,5.15388E-05,
,6.53038E-05,6.61298E-05,5.51672E-05,7.64554E-05,5.18205E-05,9.01023E-05,7.03351E-05,4.99652E-05,8.6055E-05,7.04032E-05,6.42362E-05,4.41063E-05,3.62605E-05,6.46539E-05,5.57798E-05,7.18486E-05,6.41984E-05,1.49641E-05,6.86801E-05,4.27093E-05,6.27778E-05,7.95174E-05,5.84155E-05,3.20379E-05,5.11466E-05,6.95674E-05,4.41114E-05,4.41397E-05,3.49296E-05,8.30158E-05,0.00019892,4.98554E-05,5.57984E-05,4.46483E-05,6.1506E-05,8.15825E-05,5.66156E-05,6.84077E-05,5.46333E-05,4.14784E-05,8.10136E-05,4.86145E-05,
,3.8722E-05,4.61623E-05,3.48952E-05,4.79156E-05,3.90661E-05,5.0217E-05,4.74815E-05,3.65792E-05,4.8557E-05,3.42267E-05,3.58581E-05,4.03837E-05,3.29343E-05,3.63333E-05,4.3562E-05,3.94405E-05,4.47018E-05,2.56152E-05,4.32841E-05,3.35725E-05,4.21375E-05,3.98753E-05,3.0216E-05,3.02206E-05,4.0174E-05,4.77085E-05,4.25397E-05,4.0309E-05,3.69231E-05,4.46609E-05,4.98554E-05,0.000107663,3.92093E-05,3.76301E-05,4.51707E-05,4.69613E-05,3.93265E-05,4.10338E-05,3.18301E-05,2.76064E-05,4.94796E-05,3.94246E-05,
,8.78491E-05,8.96835E-05,5.32643E-05,5.90185E-05,4.88105E-05,6.45896E-05,6.44849E-05,7.94115E-05,6.60873E-05,6.86087E-05,5.14441E-05,4.13392E-05,3.39627E-05,5.05056E-05,5.07425E-05,5.3813E-05,5.64021E-05,2.62291E-05,5.63857E-05,4.04884E-05,5.23808E-05,4.84143E-05,4.20748E-05,3.11655E-05,4.33018E-05,5.46852E-05,6.01912E-05,4.14389E-05,3.50838E-05,5.69217E-05,5.57984E-05,3.92093E-05,0.00014238,4.31751E-05,5.55052E-05,5.87772E-05,5.63299E-05,5.86033E-05,4.18928E-05,3.22943E-05,5.56908E-05,4.97335E-05,
,3.84156E-05,4.28737E-05,5.24661E-05,4.87534E-05,3.84898E-05,4.75893E-05,4.38286E-05,3.95797E-05,4.92518E-05,3.90242E-05,4.48291E-05,5.55362E-05,5.81583E-05,4.33986E-05,4.52032E-05,4.45017E-05,4.14103E-05,3.99875E-05,4.3928E-05,4.4607E-05,4.0197E-05,5.11576E-05,4.40672E-05,3.75115E-05,7.31252E-05,4.53195E-05,3.72474E-05,5.86283E-05,4.53081E-05,5.07739E-05,4.46483E-05,3.76301E-05,4.31751E-05,0.000112943,4.2854E-05,4.09387E-05,4.18835E-05,3.94859E-05,4.70485E-05,3.97809E-05,4.69015E-05,4.43244E-05,
,6.79275E-05,6.67124E-05,5.62532E-05,6.47148E-05,5.56168E-05,7.98951E-05,6.43674E-05,5.54122E-05,7.68871E-05,5.26018E-05,6.15461E-05,4.21405E-05,3.11828E-05,6.06594E-05,6.28438E-05,7.93027E-05,6.00295E-05,2.33088E-05,7.75775E-05,3.56469E-05,6.77754E-05,6.13521E-05,6.03637E-05,2.62587E-05,3.91929E-05,8.33465E-05,5.5638E-05,4.24943E-05,3.73803E-05,5.93823E-05,6.1506E-05,4.51707E-05,5.55052E-05,4.2854E-05,0.000111049,7.43754E-05,6.29122E-05,7.62808E-05,3.90047E-05,3.8307E-05,7.13142E-05,5.8187E-05,
,7.77889E-05,7.63478E-05,8.77387E-05,7.83048E-05,7.70356E-05,0.000119439,0.000100235,5.51372E-05,0.000136574,7.94119E-05,7.39993E-05,4.29151E-05,2.66256E-05,7.69424E-05,0.000111059,0.000126735,8.60094E-05,3.52645E-06,0.000118168,4.22696E-05,8.29854E-05,8.43518E-05,9.13165E-05,3.50004E-05,4.38925E-05,9.79427E-05,5.28811E-05,4.73568E-05,3.29521E-05,8.22969E-05,8.15825E-05,4.69613E-05,5.87772E-05,4.09387E-05,7.43754E-05,0.000294438,9.9162E-05,9.08439E-05,5.02452E-05,5.31119E-05,0.000112124,9.68316E-05,
,6.49034E-05,6.50031E-05,6.55523E-05,5.95871E-05,5.39053E-05,8.14544E-05,9.04123E-05,5.06313E-05,9.15061E-05,4.82715E-05,5.25706E-05,4.06517E-05,2.73164E-05,5.89426E-05,7.56532E-05,8.9481E-05,7.60747E-05,1.41699E-05,8.55492E-05,3.29165E-05,5.90178E-05,6.04056E-05,6.63391E-05,2.49465E-05,3.67651E-05,7.3827E-05,4.60602E-05,3.90213E-05,3.47778E-05,6.04722E-05,5.66156E-05,3.93265E-05,5.63299E-05,4.18835E-05,6.29122E-05,9.9162E-05,0.000123791,6.94457E-05,4.24441E-05,3.60181E-05,7.7452E-05,6.66683E-05,
