,PORT VALUE,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AAPL,ABBV,ABT,ADP,AEO,AFL,AMD,AMZN,AOS,APD,AVGO,BDX,BMRN,CINF,CL,CLX,CMCSA,CTAS,CVX,ECL,ED,FOXA,GD,GOOG,GPC,GWW,HRL,INTC,ITW,JNJ,JPM,KO,LEG,LMT,LOW,MA,MCD,MCHP,MDT,MKC,MMM,MSFT,MU,NFLX,NTDOY,NUE,NVDA,PEP,PFE,PX,ROP,SYY,T,TJX,TROW,TSLA,UNH,V,VZ,
,0.000862462,0.000741308,0.000506793,0.000725266,0.001025251,0.000369093,0.002059785,0.001843297,0.000997263,0.000406546,0.001486062,0.00072645,0.000795984,0.000365197,9.41567E-07,0.00039955,0.000356158,0.001169361,7.68182E-05,0.000346522,0.000362002,0.000447344,0.000533534,0.000857591,0.000147336,0.000320205,0.000445406,0.000777902,0.000532824,0.000224851,0.000733297,8.31396E-05,0.000336172,0.000617073,0.000842657,0.001035683,0.000479579,0.000856887,0.000408242,0.000437117,0.00036379,0.000988527,0.001144272,0.002393384,0.001520985,0.000346236,0.002850448,0.000235792,0.000265844,0.000225955,0.000713124,0.000655697,-6.25305E-05,0.000551966,0.000481049,0.000896546,0.001212728,0.00098007,7.20712E-05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AAPL,ABBV,ABT,ADP,AEO,AFL,AMD,AMZN,AOS,APD,AVGO,BDX,BMRN,CINF,CL,CLX,CMCSA,CTAS,CVX,ECL,ED,FOXA,GD,GOOG,GPC,GWW,HRL,INTC,ITW,JNJ,JPM,KO,LEG,LMT,LOW,MA,MCD,MCHP,MDT,MKC,MMM,MSFT,MU,NFLX,NTDOY,NUE,NVDA,PEP,PFE,PX,ROP,SYY,T,TJX,TROW,TSLA,UNH,V,VZ,
,5.16236E-05,5.03082E-05,6.39087E-05,4.84562E-05,5.56464E-05,5.32553E-05,5.05677E-05,4.88377E-05,7.94973E-05,6.96639E-05,6.15932E-05,4.30293E-05,5.53175E-05,5.95055E-05,3.67714E-05,2.19375E-05,5.67457E-05,5.44799E-05,7.35279E-05,6.13556E-05,1.1528E-05,6.70026E-05,6.84671E-05,4.61323E-05,7.99012E-05,0.000252536,3.37527E-05,5.58918E-05,7.87348E-05,4.77828E-05,8.24773E-05,2.75435E-05,6.35701E-05,4.27152E-05,5.83123E-05,5.34058E-05,3.03882E-05,5.20541E-05,4.20245E-05,4.40407E-05,6.0517E-05,5.81074E-05,7.36961E-05,7.87917E-05,1.66204E-05,9.15739E-05,5.94938E-05,2.59737E-05,3.82479E-05,6.62504E-05,6.86707E-05,3.60463E-05,4.10993E-05,4.92148E-05,7.75471E-05,5.85392E-05,3.9916E-05,4.51607E-05,4.70914E-05,
,4.64691E-05,3.12724E-05,4.1852E-05,4.84537E-05,4.75217E-05,3.4539E-05,3.92587E-05,4.3181E-05,4.59501E-05,4.14781E-05,5.16926E-05,4.01451E-05,2.98848E-05,4.78582E-05,5.61112E-05,6.52639E-05,4.24034E-05,4.45223E-05,3.96719E-05,4.03071E-05,4.33293E-05,3.49814E-05,3.91487E-05,4.42878E-05,4.99581E-05,3.37527E-05,0.000166462,5.28132E-05,4.40325E-05,3.932E-05,3.51676E-05,4.61552E-05,4.65215E-05,3.85911E-05,5.11155E-05,4.21805E-05,4.00561E-05,4.73467E-05,4.32638E-05,7.30483E-05,3.90719E-05,5.2904E-05,6.15146E-05,5.10317E-05,2.77246E-05,4.37143E-05,5.13607E-05,5.32688E-05,3.42722E-05,3.67392E-05,3.82936E-05,5.54767E-05,4.35022E-05,4.77795E-05,4.08086E-05,5.18878E-05,4.42753E-05,3.97683E-05,4.51876E-05,
,8.93499E-05,8.52003E-05,8.15233E-05,8.03154E-05,6.45256E-05,6.33583E-05,0.000162924,8.81748E-05,8.60905E-05,7.16383E-05,0.00014188,6.38586E-05,0.00010056,5.91176E-05,4.36883E-05,3.09454E-05,6.5934E-05,7.3913E-05,7.69528E-05,7.10229E-05,1.87648E-05,5.89848E-05,6.80014E-05,8.68881E-05,6.79804E-05,5.58918E-05,5.28132E-05,0.000232301,7.98481E-05,5.44355E-05,9.00622E-05,3.99289E-05,6.82955E-05,5.1136E-05,7.19501E-05,8.53903E-05,4.5515E-05,0.000141019,6.74999E-05,5.24294E-05,7.39126E-05,0.000123886,0.000196055,0.000121339,7.24824E-05,9.61202E-05,0.000154837,4.50353E-05,5.9411E-05,7.63982E-05,7.42331E-05,4.65891E-05,4.44449E-05,4.93264E-05,8.07876E-05,9.79063E-05,6.41388E-05,7.87582E-05,5.00448E-05,
,6.83366E-05,6.59814E-05,6.93473E-05,7.17257E-05,5.26841E-05,6.34745E-05,8.79348E-05,6.75041E-05,9.64959E-05,7.77708E-05,9.66111E-05,5.29913E-05,7.80613E-05,6.89224E-05,4.65599E-05,3.15424E-05,5.90705E-05,6.84329E-05,7.55096E-05,7.24133E-05,1.79353E-05,6.11914E-05,7.55715E-05,6.81883E-05,7.50909E-05,7.87348E-05,4.40325E-05,7.98481E-05,0.000121497,5.31595E-05,8.8234E-05,3.57209E-05,6.82568E-05,5.33718E-05,6.94756E-05,7.4112E-05,4.77682E-05,9.18269E-05,5.46272E-05,4.52842E-05,8.33772E-05,8.1441E-05,0.00010621,7.41297E-05,6.41475E-05,9.80297E-05,9.39923E-05,3.95437E-05,5.1264E-05,7.37427E-05,8.43195E-05,4.58969E-05,4.68355E-05,5.18478E-05,8.45175E-05,6.91985E-05,6.04928E-05,6.68537E-05,4.63126E-05,
,4.41133E-05,7.45743E-05,6.54643E-05,5.24015E-05,2.46488E-05,4.52808E-05,4.71864E-05,4.73956E-05,5.76082E-05,4.88029E-05,5.83018E-05,5.35049E-05,6.6766E-05,4.8114E-05,4.34047E-05,3.60852E-05,4.39838E-05,4.37094E-05,4.9664E-05,4.53073E-05,2.52068E-05,4.28036E-05,4.96262E-05,5.32152E-05,4.40504E-05,4.77828E-05,3.932E-05,5.44355E-05,5.31595E-05,9.02732E-05,5.67953E-05,3.36559E-05,4.24808E-05,4.19839E-05,4.40607E-05,5.76925E-05,4.25335E-05,5.15238E-05,6.01314E-05,3.72141E-05,5.56209E-05,5.69371E-05,5.09511E-05,4.55988E-05,3.63085E-05,5.28898E-05,5.37865E-05,3.9883E-05,5.55579E-05,4.60114E-05,4.95313E-05,3.55371E-05,3.7291E-05,4.06303E-05,5.51013E-05,4.94535E-05,5.32309E-05,5.4145E-05,4.18516E-05,
,7.65111E-05,8.00976E-05,8.56773E-05,7.5337E-05,6.71965E-05,8.29514E-05,0.000112187,7.18578E-05,0.000100466,8.49346E-05,0.000101715,5.70113E-05,0.000112917,8.53169E-05,4.29734E-05,2.49589E-05,7.62561E-05,7.63144E-05,9.55533E-05,8.23202E-05,-4.91133E-06,7.78973E-05,8.10563E-05,7.54927E-05,7.49767E-05,8.24773E-05,3.51676E-05,9.00622E-05,8.8234E-05,5.67953E-05,0.000173849,3.33302E-05,7.89555E-05,5.69408E-05,8.71237E-05,9.08667E-05,5.24155E-05,9.2079E-05,6.31044E-05,3.53366E-05,7.48143E-05,8.98646E-05,0.000135115,9.70088E-05,6.63804E-05,0.00011977,0.000101936,3.58701E-05,6.48799E-05,7.96414E-05,8.89444E-05,4.44273E-05,4.57314E-05,6.18302E-05,0.000113237,8.39645E-05,7.47683E-05,8.62495E-05,4.91208E-05,
,3.25693E-05,2.9296E-05,3.73083E-05,4.27908E-05,1.83105E-05,3.28756E-05,4.9042E-05,3.50277E-05,3.37313E-05,3.92952E-05,3.93739E-05,3.46613E-05,1.35767E-05,3.77514E-05,4.80066E-05,4.39604E-05,3.26206E-05,3.09649E-05,3.86326E-05,3.58623E-05,3.56652E-05,2.80811E-05,2.98156E-05,3.59079E-05,3.43709E-05,2.75435E-05,4.61552E-05,3.99289E-05,3.57209E-05,3.36559E-05,3.33302E-05,7.3223E-05,3.31887E-05,3.04015E-05,3.48884E-05,3.79776E-05,3.69197E-05,3.3533E-05,3.50484E-05,4.52669E-05,3.73782E-05,4.43935E-05,4.49332E-05,4.71675E-05,3.79571E-05,3.29757E-05,3.72816E-05,5.22654E-05,2.7573E-05,3.47402E-05,3.20595E-05,3.25311E-05,3.37894E-05,2.98333E-05,3.87635E-05,3.9248E-05,3.23723E-05,3.72533E-05,3.75956E-05,
,5.88677E-05,6.7413E-05,6.66762E-05,6.46303E-05,6.46319E-05,5.10635E-05,0.000106592,5.09014E-05,9.2719E-05,6.90314E-05,8.38133E-05,4.92672E-05,9.11381E-05,6.25322E-05,4.72234E-05,4.04505E-05,6.80468E-05,6.3785E-05,5.82409E-05,5.96401E-05,1.84087E-05,6.27339E-05,5.68412E-05,5.33763E-05,7.30179E-05,6.35701E-05,4.65215E-05,6.82955E-05,6.82568E-05,4.24808E-05,7.89555E-05,3.31887E-05,0.000152372,4.57792E-05,8.29184E-05,6.58592E-05,4.46916E-05,6.96815E-05,5.68632E-05,5.07308E-05,5.94026E-05,6.66552E-05,0.000111906,6.15677E-05,4.34378E-05,8.23442E-05,7.90017E-05,3.66983E-05,4.642E-05,6.04048E-05,6.63522E-05,4.52715E-05,4.00027E-05,6.28155E-05,7.64841E-05,6.479E-05,5.806E-05,6.07861E-05,4.23983E-05,
,4.61737E-05,5.99973E-05,5.14975E-05,4.99475E-05,3.20887E-05,4.23417E-05,5.6561E-05,3.90826E-05,5.80174E-05,4.8825E-05,4.97179E-05,3.6849E-05,5.36207E-05,4.8123E-05,3.18163E-05,2.91644E-05,4.33878E-05,4.88161E-05,3.73148E-05,4.01117E-05,1.79211E-05,4.01795E-05,7.66356E-05,5.01352E-05,4.40072E-05,4.27152E-05,3.85911E-05,5.1136E-05,5.33718E-05,4.19839E-05,5.69408E-05,3.04015E-05,4.57792E-05,0.000109281,5.08277E-05,5.46925E-05,3.69569E-05,4.72518E-05,4.04018E-05,3.80917E-05,5.35256E-05,5.50709E-05,6.96469E-05,5.57918E-05,4.41208E-05,6.07082E-05,6.36905E-05,3.2728E-05,4.845E-05,3.98977E-05,5.57909E-05,3.19139E-05,2.89293E-05,4.17452E-05,5.29609E-05,4.45835E-05,4.86519E-05,5.20629E-05,2.8825E-05,
,5.85324E-05,6.51724E-05,6.60475E-05,7.63646E-05,7.78652E-05,5.17489E-05,8.077E-05,6.86017E-05,8.99742E-05,7.02393E-05,7.70093E-05,4.99482E-05,8.05475E-05,6.41479E-05,4.40595E-05,3.62255E-05,6.07796E-05,6.45706E-05,5.56833E-05,6.41095E-05,1.49665E-05,6.54603E-05,6.26664E-05,6.71024E-05,7.94108E-05,5.83123E-05,5.11155E-05,7.19501E-05,6.94756E-05,4.40607E-05,8.71237E-05,3.48884E-05,8.29184E-05,5.08277E-05,0.000198734,7.03925E-05,4.9781E-05,6.86796E-05,5.57458E-05,4.46031E-05,6.1419E-05,7.20012E-05,9.74223E-05,9.00635E-05,3.7466E-05,8.14586E-05,8.64158E-05,3.91929E-05,5.02992E-05,5.65641E-05,6.8324E-05,5.4608E-05,4.1441E-05,7.45061E-05,8.09071E-05,8.17845E-05,6.75684E-05,6.83753E-05,4.36138E-05,
,8.68305E-05,7.96879E-05,8.29719E-05,7.59822E-05,4.56367E-05,6.03503E-05,0.000123223,0.000102429,9.14106E-05,8.25825E-05,0.00011485,7.05756E-05,9.74076E-05,5.81423E-05,4.98474E-05,3.43056E-05,5.66101E-05,7.05352E-05,6.91377E-05,7.10782E-05,1.6957E-05,6.70598E-05,7.09139E-05,9.47304E-05,6.07475E-05,5.34058E-05,4.21805E-05,8.53903E-05,7.4112E-05,5.76925E-05,9.08667E-05,3.79776E-05,6.58592E-05,5.46925E-05,7.03925E-05,0.000156004,5.52223E-05,0.000100581,7.07682E-05,4.651E-05,6.95958E-05,0.000102737,0.000143618,0.000116486,6.06851E-05,8.79275E-05,0.000129372,4.41755E-05,5.53538E-05,7.17741E-05,7.72454E-05,4.40814E-05,3.6047E-05,6.0538E-05,8.47621E-05,0.000104403,6.79917E-05,0.000130753,3.97383E-05,
,4.7681E-05,3.89788E-05,4.6197E-05,4.79421E-05,1.42855E-05,3.91211E-05,5.64873E-05,5.6541E-05,5.03456E-05,4.75554E-05,6.20481E-05,3.64092E-05,3.36195E-05,3.59364E-05,4.03627E-05,3.29025E-05,3.44775E-05,3.6388E-05,4.37035E-05,4.47743E-05,2.55176E-05,3.94575E-05,4.23154E-05,5.19955E-05,3.9965E-05,3.03882E-05,4.00561E-05,4.5515E-05,4.77682E-05,4.25335E-05,5.24155E-05,3.69197E-05,4.46916E-05,3.69569E-05,4.9781E-05,5.52223E-05,0.000107672,4.7535E-05,3.91659E-05,3.76028E-05,4.5246E-05,5.90783E-05,5.33377E-05,5.15017E-05,3.05495E-05,4.711E-05,5.40525E-05,3.70305E-05,3.60572E-05,3.92747E-05,4.10702E-05,3.16806E-05,2.7568E-05,4.04348E-05,4.95536E-05,5.55497E-05,4.18933E-05,5.25948E-05,3.17828E-05,
,0.000103048,8.068E-05,7.84151E-05,8.01761E-05,5.70295E-05,6.13308E-05,0.000230567,9.1632E-05,0.000104982,7.87636E-05,0.00019896,6.87168E-05,0.00012461,5.6429E-05,4.07225E-05,3.13678E-05,5.7646E-05,7.25505E-05,7.95288E-05,7.71238E-05,1.01584E-05,6.96074E-05,6.53677E-05,9.60207E-05,6.90835E-05,5.20541E-05,4.73467E-05,0.000141019,9.18269E-05,5.15238E-05,9.2079E-05,3.3533E-05,6.96815E-05,4.72518E-05,6.86796E-05,0.000100581,4.7535E-05,0.000260282,7.1985E-05,4.76109E-05,7.65319E-05,0.000110212,0.000248296,0.000127016,8.68474E-05,0.000109363,0.000192906,3.85514E-05,5.66322E-05,8.37349E-05,8.80398E-05,4.66115E-05,3.86976E-05,4.87537E-05,8.88973E-05,0.000121773,7.08339E-05,9.19263E-05,4.17122E-05,
,5.73121E-05,8.775E-05,8.95931E-05,5.89579E-05,2.76611E-05,4.87589E-05,8.5431E-05,6.02914E-05,6.45186E-05,6.44168E-05,8.64193E-05,7.93413E-05,0.00010143,5.13889E-05,4.12984E-05,3.39298E-05,5.33331E-05,5.04525E-05,5.06847E-05,5.6342E-05,2.62073E-05,5.60827E-05,5.23197E-05,6.83291E-05,4.83614E-05,4.20245E-05,4.32638E-05,6.74999E-05,5.46272E-05,6.01314E-05,6.31044E-05,3.50484E-05,5.68632E-05,4.04018E-05,5.57458E-05,7.07682E-05,3.91659E-05,7.1985E-05,0.000142243,4.31329E-05,5.54459E-05,6.7812E-05,9.94502E-05,8.44403E-05,4.3971E-05,5.87111E-05,7.90403E-05,3.91764E-05,5.92456E-05,5.62761E-05,5.8543E-05,4.1858E-05,3.22637E-05,4.95426E-05,5.56311E-05,8.12436E-05,7.35749E-05,7.21747E-05,3.33907E-05,
,4.26404E-05,3.8402E-05,4.28386E-05,4.87121E-05,3.19798E-05,3.846E-05,4.25667E-05,4.50265E-05,4.75575E-05,4.37958E-05,5.30097E-05,3.95307E-05,2.61785E-05,4.47948E-05,5.5484E-05,5.81021E-05,3.97352E-05,4.33638E-05,4.51742E-05,4.13795E-05,3.99431E-05,3.20394E-05,4.01756E-05,4.75538E-05,5.11184E-05,4.40407E-05,7.30483E-05,5.24294E-05,4.52842E-05,3.72141E-05,3.53366E-05,4.52669E-05,5.07308E-05,3.80917E-05,4.46031E-05,4.651E-05,3.76028E-05,4.76109E-05,4.31329E-05,0.000112834,4.28221E-05,5.27758E-05,6.27274E-05,5.70023E-05,2.65253E-05,4.09146E-05,4.75027E-05,5.13896E-05,3.13656E-05,4.18419E-05,3.94538E-05,4.69936E-05,3.97415E-05,4.15716E-05,4.68659E-05,5.15076E-05,3.9014E-05,4.51144E-05,4.20089E-05,
,6.09983E-05,6.81712E-05,6.67314E-05,6.47289E-05,3.07977E-05,5.56606E-05,7.62015E-05,5.82644E-05,8.0004E-05,6.44311E-05,8.66015E-05,5.52171E-05,6.34983E-05,6.16055E-05,4.21187E-05,3.11528E-05,5.4915E-05,6.06951E-05,6.29761E-05,6.00932E-05,2.32096E-05,5.3525E-05,6.79399E-05,6.46328E-05,6.14277E-05,6.0517E-05,3.90719E-05,7.39126E-05,8.33772E-05,5.56209E-05,7.48143E-05,3.73782E-05,5.94026E-05,5.35256E-05,6.1419E-05,6.95958E-05,4.5246E-05,7.65319E-05,5.54459E-05,4.28221E-05,0.000111066,7.2501E-05,8.84732E-05,6.89536E-05,5.62627E-05,7.45077E-05,8.2839E-05,3.97568E-05,4.86857E-05,6.28369E-05,7.6287E-05,3.88421E-05,3.82576E-05,4.28643E-05,7.13735E-05,6.43789E-05,5.73778E-05,6.48092E-05,4.40106E-05,
,9.97259E-05,8.42779E-05,8.12184E-05,8.25249E-05,4.30788E-05,6.17613E-05,9.21222E-05,0.000129846,8.69289E-05,7.45976E-05,0.000127288,7.14868E-05,8.60149E-05,6.0472E-05,4.77333E-05,3.67979E-05,6.68406E-05,7.18905E-05,7.46184E-05,6.88189E-05,2.27267E-05,6.82042E-05,7.062E-05,0.000122602,6.25899E-05,5.81074E-05,5.2904E-05,0.000123886,8.1441E-05,5.69371E-05,8.98646E-05,4.43935E-05,6.66552E-05,5.50709E-05,7.20012E-05,0.000102737,5.90783E-05,0.000110212,6.7812E-05,5.27758E-05,7.2501E-05,0.000199022,0.000156741,0.000132237,8.95762E-05,8.57011E-05,0.000141215,4.70479E-05,5.80013E-05,7.14935E-05,7.78436E-05,4.7262E-05,4.20333E-05,5.03466E-05,8.26623E-05,0.000107093,6.98285E-05,9.80106E-05,5.11789E-05,
,0.000139564,0.000117501,0.000111308,9.89882E-05,8.41011E-05,7.7304E-05,0.000383395,0.000111308,0.000147561,0.000119522,0.000256283,8.82606E-05,0.000170471,6.89315E-05,6.09033E-05,3.99357E-05,8.85243E-05,9.47006E-05,0.000120041,0.000105339,-4.82017E-06,0.000104644,8.95661E-05,0.000138838,8.1382E-05,7.36961E-05,6.15146E-05,0.000196055,0.00010621,5.09511E-05,0.000135115,4.49332E-05,0.000111906,6.96469E-05,9.74223E-05,0.000143618,5.33377E-05,0.000248296,9.94502E-05,6.27274E-05,8.84732E-05,0.000156741,0.000807292,0.00018849,0.000106449,0.000161453,0.000299638,5.52805E-05,8.02557E-05,0.000111856,0.000112689,5.82547E-05,5.24394E-05,5.79522E-05,0.000119738,0.000193487,8.69551E-05,0.000138261,5.56122E-05,
,0.000113997,0.000109451,9.1329E-05,7.67706E-05,7.99699E-05,5.85175E-05,0.000173092,0.000183809,0.00010965,7.91811E-05,0.000154303,8.89751E-05,0.000121227,5.82736E-05,4.01643E-05,3.42612E-05,6.85174E-05,8.59166E-05,7.01438E-05,8.36735E-05,1.97088E-05,8.90029E-05,8.38995E-05,0.000156424,7.13905E-05,7.87917E-05,5.10317E-05,0.000121339,7.41297E-05,4.55988E-05,9.70088E-05,4.71675E-05,6.15677E-05,5.57918E-05,9.00635E-05,0.000116486,5.15017E-05,0.000127016,8.44403E-05,5.70023E-05,6.89536E-05,0.000132237,0.00018849,0.000683777,7.22241E-05,7.68424E-05,0.00017101,4.51894E-05,5.27014E-05,7.37399E-05,8.88811E-05,4.96504E-05,2.52523E-05,6.39746E-05,8.92448E-05,0.00020096,9.34234E-05,0.000104184,2.8307E-05,
,9.11989E-05,2.99012E-05,4.84362E-05,6.23008E-05,5.2072E-05,5.50984E-05,4.83285E-05,7.51949E-05,9.60471E-05,7.22448E-05,0.000117879,5.81155E-05,4.70985E-05,4.90344E-05,3.35599E-05,2.68823E-05,4.06936E-05,4.57607E-05,6.94415E-05,4.51924E-05,1.73993E-05,4.88005E-05,5.49853E-05,9.49106E-05,2.70373E-05,1.66204E-05,2.77246E-05,7.24824E-05,6.41475E-05,3.63085E-05,6.63804E-05,3.79571E-05,4.34378E-05,4.41208E-05,3.7466E-05,6.06851E-05,3.05495E-05,8.68474E-05,4.3971E-05,2.65253E-05,5.62627E-05,8.95762E-05,0.000106449,7.22241E-05,0.000902006,9.13995E-05,0.000104108,3.07182E-05,5.03608E-05,5.22747E-05,6.73711E-05,2.93898E-05,4.84348E-05,2.65441E-05,5.7925E-05,8.83377E-05,4.7291E-05,6.83953E-05,4.16589E-05,
,7.05645E-05,7.82188E-05,7.64103E-05,7.83542E-05,0.000103817,7.71203E-05,0.000148252,6.59384E-05,0.000119628,0.000100344,0.000109793,5.48528E-05,9.68615E-05,7.41217E-05,4.29045E-05,2.66E-05,7.98549E-05,7.70221E-05,0.000111267,8.61249E-05,3.39795E-06,7.76316E-05,8.32805E-05,7.51891E-05,8.44905E-05,9.15739E-05,4.37143E-05,9.61202E-05,9.80297E-05,5.28898E-05,0.00011977,3.29757E-05,8.23442E-05,6.07082E-05,8.14586E-05,8.79275E-05,4.711E-05,0.000109363,5.87111E-05,4.09146E-05,7.45077E-05,8.57011E-05,0.000161453,7.68424E-05,9.13995E-05,0.000294486,0.000102744,3.72244E-05,6.97077E-05,9.90425E-05,9.08867E-05,4.99928E-05,5.30404E-05,5.93549E-05,0.000112225,9.57025E-05,6.87609E-05,7.81015E-05,5.54343E-05,
,0.000120966,8.92958E-05,9.14303E-05,8.44832E-05,8.39502E-05,6.22756E-05,0.000354726,0.000123687,0.000113779,8.50426E-05,0.000215265,7.04591E-05,0.000138073,5.83143E-05,3.97486E-05,4.08439E-05,7.5086E-05,8.52457E-05,7.19365E-05,7.73835E-05,1.375E-05,8.59791E-05,8.33761E-05,0.000119316,6.51705E-05,5.94938E-05,5.13607E-05,0.000154837,9.39923E-05,5.37865E-05,0.000101936,3.72816E-05,7.90017E-05,6.36905E-05,8.64158E-05,0.000129372,5.40525E-05,0.000192906,7.90403E-05,4.75027E-05,8.2839E-05,0.000141215,0.000299638,0.00017101,0.000104108,0.000102744,0.000596335,4.2512E-05,4.90022E-05,7.412E-05,9.10065E-05,5.53609E-05,3.88153E-05,5.0092E-05,9.15406E-05,0.000169219,7.61369E-05,0.000110914,3.91878E-05,
,4.01356E-05,3.10848E-05,4.15487E-05,4.7671E-05,1.68223E-05,3.44178E-05,4.84056E-05,3.85562E-05,3.93867E-05,4.09404E-05,4.60185E-05,3.62299E-05,2.82449E-05,3.9614E-05,5.59163E-05,5.08111E-05,3.79228E-05,3.5243E-05,3.75417E-05,4.02408E-05,3.74066E-05,3.14914E-05,3.57469E-05,4.19022E-05,3.46926E-05,2.59737E-05,5.32688E-05,4.50353E-05,3.95437E-05,3.9883E-05,3.58701E-05,5.22654E-05,3.66983E-05,3.2728E-05,3.91929E-05,4.41755E-05,3.70305E-05,3.85514E-05,3.91764E-05,5.13896E-05,3.97568E-05,4.70479E-05,5.52805E-05,4.51894E-05,3.07182E-05,3.72244E-05,4.2512E-05,7.36969E-05,3.0914E-05,3.75031E-05,3.48429E-05,3.75168E-05,3.64802E-05,3.4053E-05,4.00913E-05,4.19241E-05,3.47815E-05,4.54801E-05,3.96804E-05,
,4.29921E-05,8.97458E-05,6.87861E-05,5.03691E-05,3.91626E-05,5.14902E-05,6.42668E-05,4.42743E-05,5.85143E-05,4.66273E-05,6.00937E-05,5.72711E-05,0.000103291,4.99165E-05,3.28052E-05,2.81844E-05,4.72098E-05,4.81049E-05,4.76737E-05,4.55291E-05,1.80414E-05,4.34841E-05,5.43622E-05,5.44762E-05,4.40449E-05,3.82479E-05,3.42722E-05,5.9411E-05,5.1264E-05,5.55579E-05,6.48799E-05,2.7573E-05,4.642E-05,4.845E-05,5.02992E-05,5.53538E-05,3.60572E-05,5.66322E-05,5.92456E-05,3.13656E-05,4.86857E-05,5.80013E-05,8.02557E-05,5.27014E-05,5.03608E-05,6.97077E-05,4.90022E-05,3.0914E-05,0.000114831,4.39238E-05,5.1479E-05,2.96797E-05,3.31245E-05,4.57546E-05,6.18248E-05,5.47082E-05,6.64761E-05,5.4839E-05,3.88031E-05,
,6.42576E-05,6.48047E-05,6.49306E-05,5.95206E-05,4.10065E-05,5.38419E-05,8.89473E-05,5.09162E-05,8.13541E-05,9.03103E-05,8.67917E-05,5.05988E-05,5.79178E-05,5.2506E-05,4.06102E-05,2.729E-05,5.53094E-05,5.88746E-05,7.55577E-05,7.59871E-05,1.41651E-05,5.96545E-05,5.8934E-05,5.94314E-05,6.03315E-05,6.62504E-05,3.67392E-05,7.63982E-05,7.37427E-05,4.60114E-05,7.96414E-05,3.47402E-05,6.04048E-05,3.98977E-05,5.65641E-05,7.17741E-05,3.92747E-05,8.37349E-05,5.62761E-05,4.18419E-05,6.28369E-05,7.14935E-05,0.000111856,7.37399E-05,5.22747E-05,9.90425E-05,7.412E-05,3.75031E-05,4.39238E-05,0.000123673,6.93693E-05,4.24176E-05,3.59847E-05,3.71605E-05,7.73623E-05,5.99128E-05,5.7695E-05,6.98751E-05,3.63159E-05,
,6.70278E-05,7.22665E-05,7.11229E-05,6.37695E-05,5.09432E-05,6.04314E-05,9.99413E-05,7.46194E-05,9.57937E-05,7.17294E-05,8.87171E-05,5.31255E-05,8.42386E-05,6.59031E-05,4.13623E-05,2.30224E-05,6.00048E-05,6.79205E-05,7.62372E-05,7.02512E-05,1.49653E-05,6.27811E-05,6.86504E-05,6.9276E-05,6.96188E-05,6.86707E-05,3.82936E-05,7.42331E-05,8.43195E-05,4.95313E-05,8.89444E-05,3.20595E-05,6.63522E-05,5.57909E-05,6.8324E-05,7.72454E-05,4.10702E-05,8.80398E-05,5.8543E-05,3.94538E-05,7.6287E-05,7.78436E-05,0.000112689,8.88811E-05,6.73711E-05,9.08867E-05,9.10065E-05,3.48429E-05,5.1479E-05,6.93693E-05,0.000130737,3.62648E-05,3.98756E-05,5.01975E-05,8.27141E-05,8.26791E-05,6.42216E-05,7.11584E-05,4.03187E-05,
,3.62909E-05,4.37401E-05,4.53538E-05,4.78592E-05,3.83937E-05,3.41229E-05,4.61492E-05,3.93503E-05,4.57305E-05,4.83987E-05,4.61007E-05,4.04679E-05,4.35963E-05,4.30951E-05,4.10249E-05,4.40862E-05,4.04315E-05,4.26948E-05,3.98183E-05,3.77141E-05,2.99215E-05,3.98302E-05,4.00728E-05,4.42105E-05,4.52485E-05,3.60463E-05,5.54767E-05,4.65891E-05,4.58969E-05,3.55371E-05,4.44273E-05,3.25311E-05,4.52715E-05,3.19139E-05,5.4608E-05,4.40814E-05,3.16806E-05,4.66115E-05,4.1858E-05,4.69936E-05,3.88421E-05,4.7262E-05,5.82547E-05,4.96504E-05,2.93898E-05,4.99928E-05,5.53609E-05,3.75168E-05,2.96797E-05,4.24176E-05,3.62648E-05,0.000119919,3.51337E-05,4.31591E-05,4.17784E-05,3.96155E-05,4.24488E-05,4.24834E-05,4.07227E-05,
,3.68057E-05,3.53989E-05,3.80008E-05,4.55069E-05,4.09378E-05,3.53133E-05,4.93311E-05,3.01604E-05,4.1485E-05,3.99299E-05,3.8942E-05,3.08401E-05,2.41303E-05,4.59329E-05,3.99627E-05,4.20799E-05,5.61578E-05,3.60784E-05,4.76111E-05,3.80681E-05,2.96931E-05,4.224E-05,3.5986E-05,3.49517E-05,4.18083E-05,4.10993E-05,4.35022E-05,4.44449E-05,4.68355E-05,3.7291E-05,4.57314E-05,3.37894E-05,4.00027E-05,2.89293E-05,4.1441E-05,3.6047E-05,2.7568E-05,3.86976E-05,3.22637E-05,3.97415E-05,3.82576E-05,4.20333E-05,5.24394E-05,2.52523E-05,4.84348E-05,5.30404E-05,3.88153E-05,3.64802E-05,3.31245E-05,3.59847E-05,3.98756E-05,3.51337E-05,0.000110742,3.68863E-05,4.2833E-05,4.38381E-05,3.63049E-05,3.40096E-05,8.0477E-05,
