,3.90071E-05,6.24878E-05,5.48295E-05,4.29094E-05,4.99457E-05,0.000566193,4.76159E-05,8.42419E-05,5.93598E-05,7.13907E-05,4.40719E-05,5.81932E-05,3.30685E-05,8.24348E-05,7.98359E-05,4.38525E-05,6.42248E-05,7.26683E-05,4.84366E-05,1.90604E-05,1.65857E-05,5.23473E-05,4.9289E-05,5.1212E-05,6.08089E-05,5.29838E-05,4.16064E-05,5.78794E-06,5.32141E-05,4.50391E-05,8.78037E-05,0.000112357,6.85062E-05,3.94517E-05,3.42532E-05,5.19791E-05,5.07353E-05,8.44417E-05,5.70743E-05,7.61792E-05,5.87881E-05,2.04421E-05,4.53815E-05,4.16347E-05,6.1968E-05,0.00016111,5.29964E-05,2.75964E-05,7.38455E-05,2.53351E-05,2.08054E-05,6.72228E-05,3.50475E-05,7.48618E-05,0.000220922,5.10741E-05,1.39247E-05,6.02642E-05,6.11815E-05,3.0513E-05,2.9492E-05,3.4296E-05,4.01727E-05,9.14601E-05,3.76913E-05,6.88596E-05,3.90047E-05,9.80609E-05,8.38732E-05,5.15491E-05,1.56789E-05,4.3143E-05,3.98148E-05,7.74535E-05,4.32622E-05,5.21077E-05,5.12597E-05,3.68277E-05,3.66768E-05,0.000121362,7.56098E-05,9.70253E-05,4.92717E-05,4.81034E-05,3.15422E-05,6.47506E-05,4.06397E-05,
,3.93663E-05,6.23927E-05,6.02489E-05,5.20564E-05,5.94766E-05,4.76159E-05,9.91792E-05,6.87615E-05,5.90057E-05,6.89086E-05,5.76811E-05,5.93572E-05,4.4848E-05,8.53085E-05,6.52556E-05,4.68376E-05,5.88967E-05,6.62734E-05,6.24494E-05,4.03381E-05,2.91033E-05,5.50724E-05,5.31812E-05,4.5591E-05,5.91586E-05,6.88254E-05,5.61895E-05,1.62495E-05,6.58628E-05,5.74744E-05,6.47383E-05,0.000109315,5.98322E-05,3.27981E-05,5.57722E-05,5.31858E-05,5.76633E-05,6.43247E-05,5.27692E-05,5.76419E-05,5.52796E-05,2.58083E-05,3.71287E-05,5.53302E-05,5.92557E-05,6.52336E-05,6.23058E-05,4.41654E-05,7.9772E-05,3.78398E-05,3.28283E-05,5.2946E-05,4.39309E-05,5.21502E-05,5.21013E-05,6.23371E-05,3.64262E-05,6.18374E-05,5.51541E-05,4.86592E-05,3.86075E-05,5.49539E-05,5.95318E-05,7.90416E-05,2.36066E-05,6.00219E-05,4.99908E-05,7.44146E-05,6.09239E-05,5.85915E-05,3.37519E-05,5.02034E-05,5.19898E-05,7.88975E-05,5.36276E-05,6.02285E-05,5.96538E-05,3.34976E-05,3.5067E-05,4.80624E-05,7.32411E-05,5.90498E-05,5.18897E-05,5.82335E-05,4.02034E-05,3.28345E-05,5.45131E-05,
,0.000104519,9.43065E-05,9.84232E-05,0.000121027,8.27246E-05,8.42419E-05,6.87615E-05,0.001377058,0.000119863,0.000126362,8.19555E-05,0.00018055,8.40525E-05,0.000141735,0.000180429,6.05004E-05,8.12976E-05,0.000112101,6.90517E-05,5.04777E-05,4.00158E-05,7.25103E-05,9.66837E-05,4.48747E-05,9.90935E-05,0.000109518,9.532E-05,-3.28888E-06,0.000114801,0.000140615,0.000117969,0.000287269,7.71718E-05,5.19425E-05,6.67475E-05,8.30015E-05,8.84109E-05,0.000122652,6.20095E-05,7.37871E-05,5.68435E-05,7.06846E-05,4.09715E-05,9.73254E-05,0.000152515,0.000162933,8.36163E-05,4.68191E-05,0.000111363,1.80279E-05,4.4469E-05,0.000103101,5.30697E-05,8.29292E-05,5.20181E-05,0.000120843,5.3999E-05,0.000208366,5.74469E-05,7.94199E-05,4.21612E-05,7.49381E-05,9.28197E-05,0.000352561,0.000251048,0.000176937,4.95538E-05,0.000134182,0.000318122,0.000112951,4.25901E-05,6.43062E-05,8.37727E-05,0.00013439,0.000142129,9.46254E-05,0.000103834,4.37473E-05,4.70347E-05,4.96823E-05,9.85574E-05,0.000228047,8.36734E-05,0.000108435,4.68985E-05,3.66182E-05,7.26441E-05,
,8.72758E-05,8.33076E-05,6.75303E-05,6.30691E-05,6.69095E-05,5.93598E-05,5.90057E-05,0.000119863,0.000338912,9.24438E-05,5.9971E-05,0.000121695,6.18845E-05,8.11674E-05,0.000111617,5.46266E-05,6.08419E-05,9.27247E-05,4.4855E-05,4.18779E-05,2.0303E-05,5.82735E-05,6.90019E-05,4.20462E-05,5.78719E-05,7.04396E-05,6.56742E-05,1.46841E-05,6.25254E-05,7.54071E-05,7.47313E-05,9.87426E-05,7.62267E-05,3.94823E-05,5.64818E-05,5.36508E-05,7.82216E-05,6.93246E-05,0.000150713,5.37513E-05,5.72621E-05,3.26441E-05,4.46544E-05,5.5125E-05,8.59675E-05,0.000114355,6.98168E-05,4.77865E-05,7.45762E-05,3.72516E-05,3.67029E-05,6.01906E-05,4.26142E-05,7.14713E-05,2.66341E-05,0.000114576,5.22949E-05,9.44135E-05,6.75401E-05,6.06006E-05,4.70091E-05,5.9246E-05,0.00011836,0.000119652,9.37662E-05,0.00018612,6.9046E-05,6.86791E-05,0.000121108,9.2312E-05,3.9048E-05,4.75426E-05,5.42763E-05,9.9328E-05,7.0314E-05,7.88104E-05,6.1582E-05,4.11468E-05,3.04753E-05,5.00208E-05,7.76051E-05,0.000161767,6.47841E-05,0.000106324,3.32068E-05,3.29749E-05,4.92785E-05,
,7.6509E-05,7.62825E-05,7.35126E-05,7.09772E-05,7.34314E-05,7.13907E-05,6.89086E-05,0.000126362,9.24438E-05,0.00019401,8.02678E-05,0.000116925,6.2318E-05,0.000104855,0.000111433,5.76443E-05,6.94756E-05,9.25087E-05,6.65237E-05,4.20651E-05,3.32435E-05,6.26871E-05,7.61383E-05,6.01761E-05,7.23318E-05,0.000101329,7.76474E-05,8.85532E-06,9.07886E-05,8.45796E-05,9.05904E-05,0.000143045,7.01667E-05,4.21807E-05,7.74008E-05,7.30486E-05,7.26425E-05,9.10358E-05,7.97696E-05,7.63008E-05,7.80582E-05,2.73408E-05,4.43446E-05,6.27537E-05,7.83167E-05,8.11516E-05,9.09808E-05,5.44878E-05,9.27053E-05,4.14917E-05,3.20544E-05,8.91256E-05,5.57875E-05,8.63844E-05,6.64704E-05,8.79391E-05,4.59481E-05,0.000101197,6.46914E-05,6.08463E-05,4.41944E-05,7.62276E-05,8.13829E-05,0.000135819,6.87716E-05,0.000105282,8.56699E-05,0.000110327,0.000107259,8.74961E-05,3.51711E-05,5.36732E-05,7.63759E-05,8.96374E-05,7.89115E-05,9.05386E-05,7.42751E-05,4.09225E-05,3.97138E-05,6.06982E-05,9.39281E-05,0.000101175,6.37553E-05,8.2591E-05,4.2963E-05,3.61199E-05,6.23705E-05,
,5.62292E-05,6.33611E-05,7.04886E-05,6.692E-05,6.09259E-05,4.40719E-05,5.76811E-05,8.19555E-05,5.9971E-05,8.02678E-05,0.000148969,8.3863E-05,5.23121E-05,9.14776E-05,8.71474E-05,5.23196E-05,5.76053E-05,7.5494E-05,6.02815E-05,4.97421E-05,3.46895E-05,5.55807E-05,6.31779E-05,4.99443E-05,6.89252E-05,8.65638E-05,7.41111E-05,2.07592E-05,8.36198E-05,8.38266E-05,7.22447E-05,0.000139044,5.85565E-05,4.13609E-05,6.64393E-05,6.34614E-05,6.52276E-05,7.1436E-05,6.42325E-05,6.61128E-05,6.86102E-05,3.00921E-05,4.18308E-05,5.96243E-05,6.64946E-05,0.000133345,7.41495E-05,4.81518E-05,8.05977E-05,4.35466E-05,3.72505E-05,6.88748E-05,4.93079E-05,6.59358E-05,6.07261E-05,8.09636E-05,4.35171E-05,7.64976E-05,4.74959E-05,6.06655E-05,4.40714E-05,6.25759E-05,6.9007E-05,0.000116661,5.14551E-05,8.15189E-05,6.05119E-05,9.59488E-05,7.9366E-05,7.28622E-05,3.78522E-05,4.5223E-05,8.67872E-05,9.24586E-05,6.70959E-05,6.96903E-05,7.27925E-05,4.81866E-05,3.90618E-05,5.18899E-05,7.78998E-05,8.06598E-05,6.25058E-05,7.47317E-05,4.01464E-05,3.43029E-05,6.2569E-05,
,0.000131341,9.18637E-05,8.37881E-05,7.42549E-05,7.92762E-05,5.81932E-05,5.93572E-05,0.00018055,0.000121695,0.000116925,8.3863E-05,0.000401998,7.45336E-05,0.000110907,0.000159917,5.63817E-05,7.61732E-05,0.000118733,5.72434E-05,4.16901E-05,2.3679E-05,7.28009E-05,7.83188E-05,5.38155E-05,6.4937E-05,9.50852E-05,8.43196E-05,6.92165E-06,9.17237E-05,8.3606E-05,9.41704E-05,0.000177008,7.8151E-05,3.96182E-05,7.72431E-05,7.53855E-05,9.27675E-05,0.000108945,0.000111855,6.95807E-05,6.38786E-05,2.62165E-05,5.03502E-05,7.02574E-05,0.000131878,0.000174327,9.36203E-05,5.41862E-05,9.47176E-05,3.50557E-05,3.5446E-05,8.31316E-05,5.05949E-05,7.31927E-05,4.44659E-05,0.000113359,5.46325E-05,0.000185916,7.2613E-05,8.05967E-05,4.83039E-05,8.28666E-05,0.000114945,0.000241394,7.99129E-05,0.000152617,0.000105667,0.000101823,0.000193302,0.000114376,4.1707E-05,5.77885E-05,8.10085E-05,9.26294E-05,0.000133588,8.61038E-05,6.91633E-05,4.30365E-05,3.65214E-05,4.9637E-05,9.1556E-05,0.000172228,7.81043E-05,0.000104494,3.96772E-05,3.98634E-05,5.94835E-05,
,4.82142E-05,7.69132E-05,7.77986E-05,4.46286E-05,5.36941E-05,3.30685E-05,4.4848E-05,8.40525E-05,6.18845E-05,6.2318E-05,5.23121E-05,7.45336E-05,0.000120524,5.95994E-05,8.18099E-05,5.85937E-05,6.20831E-05,7.75421E-05,4.78961E-05,3.83751E-05,2.81358E-05,4.39262E-05,4.93334E-05,5.16354E-05,4.43302E-05,4.72168E-05,4.92209E-05,2.5242E-05,4.73778E-05,4.60908E-05,4.30361E-05,8.76571E-05,4.84595E-05,4.04042E-05,5.10697E-05,4.5633E-05,6.44244E-05,4.9051E-05,6.58704E-05,4.68355E-05,4.40197E-05,3.12875E-05,4.08698E-05,4.75851E-05,5.93277E-05,7.26654E-05,5.13836E-05,5.19333E-05,5.47461E-05,3.58763E-05,3.33063E-05,4.95992E-05,3.86427E-05,4.88199E-05,2.83175E-05,6.81863E-05,3.44836E-05,6.58073E-05,5.55944E-05,7.43457E-05,3.83493E-05,5.33629E-05,6.53434E-05,8.44966E-05,2.48403E-05,8.25483E-05,5.32179E-05,5.39525E-05,6.42209E-05,3.95453E-05,3.53727E-05,5.42003E-05,4.90631E-05,4.7485E-05,5.67317E-05,5.1105E-05,3.986E-05,3.93091E-05,3.06162E-05,4.19606E-05,5.36351E-05,6.29433E-05,6.15759E-05,6.45997E-05,3.42031E-05,3.73861E-05,4.36711E-05,
,6.95472E-05,8.69402E-05,9.20336E-05,9.68621E-05,7.60038E-05,8.24348E-05,8.53085E-05,0.000141735,8.11674E-05,0.000104855,9.14776E-05,0.000110907,5.95994E-05,0.000218558,0.000124568,7.14194E-05,8.67155E-05,0.000113337,8.24386E-05,5.19667E-05,3.11143E-05,7.95076E-05,7.68352E-05,6.69101E-05,9.11062E-05,0.000118128,8.21537E-05,8.54568E-06,0.000110537,0.000108837,0.000104084,0.000219277,9.23996E-05,4.33209E-05,8.13392E-05,7.9771E-05,0.000100736,9.74629E-05,7.92145E-05,8.97183E-05,8.57573E-05,3.82079E-05,5.12816E-05,7.65994E-05,8.90937E-05,9.6394E-05,9.44715E-05,5.94917E-05,0.000124691,4.87305E-05,4.16853E-05,8.42256E-05,6.09607E-05,8.28999E-05,9.38678E-05,9.22532E-05,4.57148E-05,0.000108596,9.12897E-05,6.50748E-05,5.13092E-05,7.66242E-05,8.50525E-05,0.000156581,9.70347E-05,0.000102049,7.48583E-05,0.000126713,9.35838E-05,9.82469E-05,4.36213E-05,6.9035E-05,8.66158E-05,0.00012278,9.20742E-05,9.35416E-05,9.48787E-05,5.21113E-05,5.18528E-05,7.10308E-05,0.000140698,9.94433E-05,7.47903E-05,8.59348E-05,5.29582E-05,4.54294E-05,8.01773E-05,
,9.15635E-05,0.000165577,0.0001218,7.27339E-05,8.00226E-05,7.98359E-05,6.52556E-05,0.000180429,0.000111617,0.000111433,8.71474E-05,0.000159917,8.18099E-05,0.000124568,0.000565789,0.000133168,0.000116349,0.000247546,6.47953E-05,3.16717E-05,1.69284E-05,7.4586E-05,8.72649E-05,7.63311E-05,5.14584E-05,7.94556E-05,7.64713E-05,-9.222E-06,7.39682E-05,0.000121339,9.60801E-05,0.000132076,9.44934E-05,4.48946E-05,7.51091E-05,6.20513E-05,0.000189717,8.6392E-05,0.000100224,7.17834E-05,5.93297E-05,3.60761E-05,3.53429E-05,6.11236E-05,9.57682E-05,0.000250117,7.87947E-05,6.3743E-05,0.000110866,3.12175E-05,1.66731E-05,9.20428E-05,5.6157E-05,8.41292E-05,8.78145E-05,0.000108867,3.30155E-05,0.000121263,0.000123824,9.62685E-05,2.93444E-05,6.40494E-05,8.21019E-05,0.000179607,4.22689E-05,0.000140962,5.13084E-05,9.42519E-05,0.000136787,0.000100889,2.86318E-05,9.91367E-05,6.04047E-05,7.90495E-05,0.000105198,8.46788E-05,4.99799E-05,4.57281E-05,2.63751E-05,6.28612E-05,9.8647E-05,0.0001384,9.59069E-05,0.000102469,3.08931E-05,3.18597E-05,4.62189E-05,
,4.11342E-05,0.000102006,7.41587E-05,5.12791E-05,5.18621E-05,4.38525E-05,4.68376E-05,6.05004E-05,5.46266E-05,5.76443E-05,5.23196E-05,5.63817E-05,5.85937E-05,7.14194E-05,0.000133168,0.000242763,8.55016E-05,0.00013585,4.79881E-05,4.45451E-05,3.18222E-05,5.00412E-05,5.06729E-05,5.2834E-05,4.47018E-05,5.17457E-05,5.27824E-05,2.19423E-05,4.85032E-05,3.07226E-05,5.65744E-05,8.36315E-05,4.89247E-05,3.52695E-05,5.55628E-05,4.93694E-05,0.000103995,4.91925E-05,4.99658E-05,4.75948E-05,4.16431E-05,3.38864E-05,4.0001E-05,3.85965E-05,4.79641E-05,8.17584E-05,5.22767E-05,5.93638E-05,6.25963E-05,4.25138E-05,3.08782E-05,4.50636E-05,4.98169E-05,5.1807E-05,4.27709E-05,7.05996E-05,3.51577E-05,5.77242E-05,8.97066E-05,6.41625E-05,3.20265E-05,4.86032E-05,5.05342E-05,7.78972E-05,-1.38945E-05,6.81705E-05,4.1798E-05,5.81871E-05,5.63446E-05,5.95018E-05,3.57055E-05,7.18717E-05,4.25518E-05,5.60416E-05,5.91052E-05,5.18382E-05,4.47708E-05,4.15803E-05,3.03147E-05,4.37803E-05,6.49894E-05,7.36867E-05,6.10365E-05,6.5962E-05,3.24792E-05,3.67065E-05,3.98935E-05,
,4.88614E-05,0.000100974,8.20771E-05,5.24534E-05,6.26777E-05,6.42248E-05,5.88967E-05,8.12976E-05,6.08419E-05,6.94756E-05,5.76053E-05,7.61732E-05,6.20831E-05,8.67155E-05,0.000116349,8.55016E-05,0.000247792,0.000118301,5.62259E-05,3.90997E-05,2.997E-05,6.24782E-05,5.1685E-05,9.3233E-05,5.20959E-05,5.28022E-05,5.33555E-05,1.55957E-05,5.57436E-05,5.93062E-05,6.14957E-05,0.000103938,5.91761E-05,3.82356E-05,5.56066E-05,5.7786E-05,9.60222E-05,6.00342E-05,6.38833E-05,6.23574E-05,6.48703E-05,2.61683E-05,4.24139E-05,5.42229E-05,6.09412E-05,6.61168E-05,5.30058E-05,6.04888E-05,7.9341E-05,4.12362E-05,2.74661E-05,6.44382E-05,4.61572E-05,6.4688E-05,7.01623E-05,6.22037E-05,3.35963E-05,6.67567E-05,0.000175153,6.51961E-05,3.92837E-05,5.10526E-05,6.14621E-05,9.14428E-05,3.89043E-06,7.45259E-05,4.31313E-05,7.63493E-05,5.74906E-05,8.27077E-05,3.0227E-05,7.27232E-05,4.69018E-05,6.7363E-05,6.52254E-05,6.06853E-05,4.86209E-05,4.20408E-05,3.49051E-05,5.38955E-05,7.91902E-05,8.94375E-05,7.02425E-05,5.54599E-05,4.28673E-05,4.26401E-05,5.17836E-05,
,7.60821E-05,0.000151676,0.000107158,7.61851E-05,7.34781E-05,7.26683E-05,6.62734E-05,0.000112101,9.27247E-05,9.25087E-05,7.5494E-05,0.000118733,7.75421E-05,0.000113337,0.000247546,0.00013585,0.000118301,0.000366838,5.79576E-05,4.7897E-05,2.99303E-05,8.33921E-05,7.13906E-05,7.45364E-05,6.83105E-05,6.95466E-05,7.26076E-05,1.65169E-05,6.89227E-05,7.45828E-05,8.40861E-05,0.000155275,8.3972E-05,4.92417E-05,7.61978E-05,7.26455E-05,0.000184492,7.62238E-05,9.7678E-05,6.74021E-05,5.85864E-05,3.72875E-05,4.25382E-05,5.98996E-05,7.69106E-05,0.00020139,7.10054E-05,7.99619E-05,9.69276E-05,4.25179E-05,3.10112E-05,7.5648E-05,6.54679E-05,7.65347E-05,6.76365E-05,9.86687E-05,4.29673E-05,8.77331E-05,0.00012727,8.83853E-05,3.78505E-05,6.60563E-05,8.68025E-05,0.000149176,3.60294E-05,0.000131677,4.45595E-05,8.43409E-05,9.91752E-05,8.89989E-05,3.61674E-05,9.28906E-05,5.81123E-05,7.93809E-05,9.90378E-05,7.73057E-05,6.02665E-05,4.96758E-05,3.65762E-05,5.96547E-05,8.98866E-05,0.000119819,8.60485E-05,8.81653E-05,4.05122E-05,4.57328E-05,5.73799E-05,
